iter	M_lnPC_duod(1)	M_lnFu_duod(1)	M_lnFu_colon(1)	M_lnV_central(1)	M_lnVmax_vitro(1)	M_lnKm_vitro(1)	M_lnKc2p(1)	V_lnPC_duod(1)	V_lnFu_duod(1)	V_lnFu_colon(1)	V_lnV_central(1)	V_lnVmax_vitro(1)	V_lnKm_vitro(1)	V_lnKc2p(1)	Ve_lnC_central(1)	lnPC_duod(1.1)	lnFu_duod(1.1)	lnFu_colon(1.1)	lnV_central(1.1)	lnVmax_vitro(1.1)	lnKm_vitro(1.1)	lnKc2p(1.1)	lnPC_duod(1.1.1)	lnFu_duod(1.1.1)	lnFu_colon(1.1.1)	lnV_central(1.1.1)	lnVmax_vitro(1.1.1)	lnKm_vitro(1.1.1)	lnKc2p(1.1.1)	lnPC_duod(1.1.2)	lnFu_duod(1.1.2)	lnFu_colon(1.1.2)	lnV_central(1.1.2)	lnVmax_vitro(1.1.2)	lnKm_vitro(1.1.2)	lnKc2p(1.1.2)	lnPC_duod(1.1.3)	lnFu_duod(1.1.3)	lnFu_colon(1.1.3)	lnV_central(1.1.3)	lnVmax_vitro(1.1.3)	lnKm_vitro(1.1.3)	lnKc2p(1.1.3)	lnPC_duod(1.1.4)	lnFu_duod(1.1.4)	lnFu_colon(1.1.4)	lnV_central(1.1.4)	lnVmax_vitro(1.1.4)	lnKm_vitro(1.1.4)	lnKc2p(1.1.4)	lnPC_duod(1.1.5)	lnFu_duod(1.1.5)	lnFu_colon(1.1.5)	lnV_central(1.1.5)	lnVmax_vitro(1.1.5)	lnKm_vitro(1.1.5)	lnKc2p(1.1.5)	lnPC_duod(1.1.6)	lnFu_duod(1.1.6)	lnFu_colon(1.1.6)	lnV_central(1.1.6)	lnVmax_vitro(1.1.6)	lnKm_vitro(1.1.6)	lnKc2p(1.1.6)	lnPC_duod(1.2)	lnFu_duod(1.2)	lnFu_colon(1.2)	lnV_central(1.2)	lnVmax_vitro(1.2)	lnKm_vitro(1.2)	lnKc2p(1.2)	lnPC_duod(1.2.1)	lnFu_duod(1.2.1)	lnFu_colon(1.2.1)	lnV_central(1.2.1)	lnVmax_vitro(1.2.1)	lnKm_vitro(1.2.1)	lnKc2p(1.2.1)	lnPC_duod(1.2.2)	lnFu_duod(1.2.2)	lnFu_colon(1.2.2)	lnV_central(1.2.2)	lnVmax_vitro(1.2.2)	lnKm_vitro(1.2.2)	lnKc2p(1.2.2)	lnPC_duod(1.2.3)	lnFu_duod(1.2.3)	lnFu_colon(1.2.3)	lnV_central(1.2.3)	lnVmax_vitro(1.2.3)	lnKm_vitro(1.2.3)	lnKc2p(1.2.3)	lnPC_duod(1.2.4)	lnFu_duod(1.2.4)	lnFu_colon(1.2.4)	lnV_central(1.2.4)	lnVmax_vitro(1.2.4)	lnKm_vitro(1.2.4)	lnKc2p(1.2.4)	lnPC_duod(1.2.5)	lnFu_duod(1.2.5)	lnFu_colon(1.2.5)	lnV_central(1.2.5)	lnVmax_vitro(1.2.5)	lnKm_vitro(1.2.5)	lnKc2p(1.2.5)	lnPC_duod(1.2.6)	lnFu_duod(1.2.6)	lnFu_colon(1.2.6)	lnV_central(1.2.6)	lnVmax_vitro(1.2.6)	lnKm_vitro(1.2.6)	lnKc2p(1.2.6)	LnPrior	LnData	LnPosterior
59800	0.89078	-3.74449	-1.06182	-0.231409	-0.745778	5.82793	1.11451	0.178151	0.246985	0.165062	0.117859	0.23346	0.190013	0.101066	0.499949	1.08181	-3.84827	-1.23749	-0.464352	-1.02994	5.42503	0.932242	1.71782	-3.59201	-1.52244	-1.05412	-0.86679	5.73856	0.431835	1.03155	-3.98153	-1.19496	-0.129455	-0.99651	5.441	1.53683	0.947572	-4.11595	-1.86799	-0.190082	-1.69438	5.9726	0.887738	1.09742	-3.15082	-1.02406	-0.192649	-1.07354	5.74278	1.01634	1.16089	-4.06887	-1.53575	-0.381733	-0.947273	6.19815	1.35647	0.665053	-2.22047	-0.525892	-0.0475828	-1.27242	5.66885	0.984471	0.772959	-3.77963	-1.10332	-0.209694	-0.505889	5.81484	1.16132	0.497773	-3.57857	-0.679812	-0.476125	-1.60228	5.71045	1.57935	1.10598	-3.40168	-0.90853	-0.246142	-0.419066	5.45177	1.21779	0.458829	-3.89243	-1.25579	-0.585736	-0.231571	5.46655	1.17566	0.686616	-3.93729	-1.60559	-0.305694	-0.714107	6.11656	1.33467	0.813971	-3.6202	-0.965936	-0.115541	-0.278506	5.52497	0.782771	0.777832	-2.37389	-0.729747	-0.182867	-0.60908	5.68939	1.05752	-3.278116e+01	-1.082755e+04	-1.086033e+04
59900	0.203687	-5.52149	-1.59291	-0.0772169	-1.33754	5.54025	1.56925	0.129131	0.605313	0.379657	0.0830073	0.0940907	0.294438	0.167172	0.499977	0.440446	-5.13928	-1.30748	-0.0995555	-1.57921	5.69878	0.979252	0.372342	-5.332	-0.782425	-0.0822862	-1.48158	5.50645	0.11053	0.599084	-4.05594	-1.78312	-0.358692	-1.9931	6.46104	0.369907	0.604318	-5.28245	-0.74086	-0.475729	-1.63416	5.83373	0.9875	0.823087	-6.7047	-0.804539	-0.268011	-1.61453	5.71849	0.681535	0.924815	-4.47202	-0.410524	-0.665776	-1.28889	5.36474	0.929358	0.506446	-4.41874	-1.01848	-0.0919334	-1.066	5.3803	1.27403	0.607172	-4.80008	-1.2792	-0.354631	-1.26967	6.14473	1.56907	0.382531	-5.37625	-0.612004	-0.234909	-1.27573	6.11778	1.56813	0.222209	-4.5255	-1.26221	-0.458602	-0.915571	6.04852	1.55762	0.274229	-5.36335	-0.309895	-0.0960726	-1.47076	5.53911	1.51325	0.115488	-4.61647	-1.03934	-0.156686	-1.24718	5.35527	0.838933	0.10566	-4.24715	-1.49907	-0.709154	-1.44514	6.16856	1.40699	1.01733	-5.57747	-1.60437	-0.483645	-1.07681	5.95108	0.933167	-3.580458e+01	-1.082697e+04	-1.086277e+04
60000	0.799891	-5.14505	-1.42975	-0.177043	-1.11231	5.61873	0.896816	0.0687645	0.188554	0.349345	0.330814	0.122603	0.143999	0.101938	0.499984	1.02886	-4.45273	-2.08132	-0.883022	-0.907982	5.96939	0.902537	1.09776	-4.81333	-3.23319	-0.79611	-1.44532	5.43152	1.10047	1.09754	-4.27763	-1.55291	-1.75349	-0.592821	5.76533	1.48828	0.989238	-4.15369	-2.30869	-0.639936	-0.614318	5.87964	0.875621	0.624117	-3.84906	-1.59825	-0.653472	-0.858396	5.4713	0.517148	1.27393	-4.31789	-2.79215	-0.625968	-0.89448	6.37225	1.09769	1.06289	-4.48326	-1.34131	-1.01087	-0.437391	5.35073	0.854345	0.650533	-5.32529	-1.41818	-1.30469	-0.612129	5.88876	0.906386	0.690343	-5.29843	-2.1631	-1.23903	-0.390788	6.60927	0.515183	1.11075	-5.19001	-1.18356	-1.07678	-1.12663	5.40161	1.14125	0.564747	-5.84081	-0.944845	-1.49228	0.0199521	5.38051	0.841244	0.317689	-4.72566	-1.71518	-1.21053	-0.314739	5.78408	1.06697	0.660438	-5.77879	-0.269802	-1.11943	-0.491954	6.18323	1.38348	0.604124	-5.31527	-0.478609	-1.81655	-0.52075	5.84647	0.481204	-4.295992e+01	-1.082680e+04	-1.086976e+04
60100	0.831293	-5.43347	-0.274683	-0.423683	-2.28794	5.8534	1.24183	0.198676	0.109362	0.140091	0.272118	0.0717189	0.275233	0.40405	0.499961	1.41651	-5.89486	-0.28016	-0.201555	-2.21265	6.62128	0.51718	1.70899	-6.24482	-0.57957	-0.0264131	-2.14874	6.61324	0.608644	1.54873	-5.76132	-0.171649	-0.32705	-2.26756	6.00565	0.725584	1.83936	-5.89808	-1.06612	-0.997016	-1.56316	6.35274	0.0210582	1.70173	-5.52504	-0.0855415	-0.446341	-2.25337	6.28975	0.742956	1.11335	-5.8972	-0.751698	-0.472833	-1.88309	6.19128	0.137678	1.83934	-5.51671	-0.333865	-0.499548	-1.86546	6.65151	-0.0647336	0.17191	-5.28015	-0.772754	-1.84927	-1.93836	5.8616	0.945491	0.249707	-5.09702	-1.18676	-1.82009	-1.63746	5.74208	1.0274	0.0960757	-4.85389	-0.705867	-1.59769	-2.05005	6.44261	0.110605	0.0182276	-5.04353	-0.554839	-1.19229	-2.15933	5.99116	1.04068	0.447266	-4.88498	-0.808769	-1.10789	-1.73337	5.69016	0.128336	0.453022	-5.8546	-0.83846	-1.40447	-1.68639	6.06657	0.651528	0.287195	-5.11524	-0.640791	-1.82818	-1.5024	6.52679	1.37798	-2.646728e+01	-1.082730e+04	-1.085376e+04
60200	0.611144	-6.25205	-1.20486	-0.9046	-2.13909	5.72733	1.58329	0.338967	1.35886	0.305753	0.176703	0.516327	0.139186	0.177657	0.499958	0.233063	-5.91209	-0.957013	-0.729676	-1.87951	5.55341	1.60401	0.925655	-6.5225	-1.21441	-0.458493	-2.29576	5.82484	0.476306	0.396411	-6.77012	-0.354874	-0.887468	-2.00053	5.40507	1.50583	0.207345	-5.56974	-0.670863	-1.83196	-0.906787	5.32812	1.49345	0.0773708	-4.4261	-0.343105	-1.24198	-1.3242	5.98828	0.949344	0.915047	-4.4351	-0.30392	-1.26858	-1.21208	5.39393	1.54026	0.235593	-6.78483	-0.420857	-1.20028	-0.96301	6.43132	1.46809	0.651479	-6.69264	-1.45381	-1.05765	-2.27793	5.5782	1.36727	1.16002	-6.71956	-1.8977	-1.57328	-2.24005	5.51529	1.54982	1.05979	-4.36264	-1.26631	-1.28162	-1.86846	5.98621	1.18924	1.00055	-5.4677	-0.162491	-1.07629	-2.23903	5.36947	1.19367	0.874167	-6.84978	-0.554823	-1.07434	-1.43317	5.4612	0.532192	1.11534	-4.70024	-2.10456	-0.41598	-2.02779	5.70695	1.19603	0.0626246	-6.58011	-1.67045	-1.12785	-1.93045	5.67268	0.548251	-5.867820e+01	-1.082736e+04	-1.088604e+04
60300	1.24941	-6.05172	-0.931246	-2.23363	0.546631	6.61598	0.846554	0.184064	0.549977	0.23636	0.128585	2.14473	0.25792	0.156113	0.499988	0.91255	-6.46347	-0.723539	-2.27551	-1.01332	5.89696	1.55495	1.46666	-6.12709	-0.0180792	-2.18668	-1.40692	6.60063	1.4699	0.93293	-6.12099	-0.502342	-1.67478	-1.14495	6.44631	1.14489	0.420032	-6.31814	-0.482868	-2.12994	0.155837	5.95784	1.33118	1.11424	-6.35412	-1.45058	-2.01783	-1.69996	5.34404	1.11092	1.5424	-6.26604	-1.13517	-2.17756	-0.695007	6.30565	1.08045	0.936818	-6.73867	-0.750323	-2.14896	-2.18525	6.22909	1.12623	1.58888	-6.86272	-0.199422	-1.44507	1.02462	6.00989	1.42785	1.12959	-5.93902	-0.179438	-1.20709	0.295003	6.18994	1.42581	1.27565	-6.36874	-0.0791258	-1.56443	1.04289	5.69107	1.43894	1.19061	-6.47905	-0.0303049	-1.68692	1.04992	5.59946	1.06862	0.939877	-6.75084	-1.31702	-0.79242	0.870376	5.88274	1.35329	1.18944	-6.20179	-0.14784	-1.17763	1.01813	5.72788	1.35904	1.24754	-6.5876	-0.228207	-1.05734	0.669272	5.87663	0.944103	-5.059880e+01	-1.082672e+04	-1.087732e+04
60400	0.383736	-4.99887	-0.21604	-0.933461	-0.075084	5.58443	1.26233	0.0817786	0.123625	0.116564	0.32716	0.186131	0.332196	0.144851	0.499907	0.356517	-4.83689	-0.761403	-0.558046	0.336983	5.66078	1.36421	0.315867	-4.92399	-0.555564	-0.0800163	-0.241763	5.46372	0.653625	0.375539	-4.60446	-0.541469	-1.48796	-0.134587	6.19839	1.55268	1.01607	-4.90299	-0.448407	-0.363411	0.178572	5.41841	1.06773	0.460498	-4.86701	-0.647013	-0.206614	0.278776	5.59792	1.24737	0.923506	-5.02118	-1.28077	-0.703622	-0.374309	5.45146	0.795132	0.542657	-5.23112	-1.07431	-0.912351	-0.0473571	5.86632	1.45522	0.549505	-4.36088	-0.227971	-1.20665	0.00270355	6.54934	1.0724	0.403674	-4.43196	-0.0277966	-1.20807	-0.234656	5.81722	0.421569	0.640682	-4.16571	-0.385001	-0.705427	-0.616475	6.36118	1.06502	0.868342	-4.433	-0.245227	-1.29995	-0.134629	6.63048	1.09441	0.629245	-4.91278	-0.282405	-1.40576	0.304338	6.56402	0.892054	0.81886	-3.80742	-0.70882	-1.34071	0.121263	6.6056	0.624713	0.32869	-4.57906	-0.781479	-1.0671	0.424977	6.36632	0.990219	-2.430102e+01	-1.082845e+04	-1.085275e+04
60500	0.661623	-5.94198	-1.76626	-2.07887	0.72676	6.08362	1.39019	0.169453	0.102647	0.295865	0.0468712	0.129238	0.149575	0.264478	0.499989	0.774324	-5.58976	-1.74768	-2.05826	0.523689	5.87138	0.503557	1.33468	-5.16611	-1.65499	-2.11969	0.746945	5.82186	0.21956	0.724184	-5.66847	-0.349129	-2.27763	0.558391	5.69297	0.638603	1.28186	-5.13557	-1.3162	-1.87861	1.06437	5.60534	0.886581	0.823757	-5.45086	-2.49927	-2.08697	0.499672	5.66921	0.178066	0.52504	-5.85253	-1.9329	-1.97446	1.0501	6.11977	0.236854	1.09375	-5.46017	-2.53427	-1.74991	0.707154	5.65891	0.107053	1.10961	-5.63575	-1.5799	-2.03002	0.977766	6.47212	1.08718	1.25554	-5.74448	-1.41912	-1.84788	0.656578	6.39277	0.835005	0.836445	-6.40112	-1.26486	-2.03571	1.11432	6.51357	1.49099	1.2108	-5.61327	-1.6859	-1.96149	1.36983	6.33206	1.05494	0.436427	-5.23398	-0.891857	-1.83525	0.945092	6.53582	1.53521	0.372026	-5.91369	-1.79702	-1.81893	1.12118	6.3179	1.26975	1.79166	-5.54593	-1.64162	-1.84826	1.45746	6.29714	0.723184	-2.411910e+01	-1.082671e+04	-1.085083e+04
60600	0.361457	-5.88288	-2.29232	-1.69188	0.303267	5.47816	0.809782	0.0995129	0.0846174	0.120481	0.0956611	0.0922905	0.223121	0.201912	0.499989	0.077317	-5.56153	-2.36516	-1.17127	0.355943	5.7378	1.05873	0.194252	-5.50257	-2.35479	-1.75647	-0.274917	5.62556	0.695491	0.0822673	-5.59311	-2.54264	-1.10936	0.154806	6.42413	1.2365	0.540544	-5.31711	-2.72803	-1.40296	-0.360748	5.75793	1.46786	0.453602	-5.26985	-2.40804	-0.491428	0.739892	5.51305	1.26384	0.301295	-5.70635	-1.93707	-1.36422	0.249516	6.13837	1.13438	0.193748	-5.30946	-2.39787	-0.865135	-0.146434	5.33936	1.1092	0.151825	-5.7377	-2.0643	-1.50634	0.501342	6.02073	0.778765	0.278718	-6.28172	-1.95176	-1.99599	0.294603	5.30019	1.00448	0.323895	-5.70965	-2.38934	-1.44352	0.437298	5.8821	0.300664	0.594393	-5.77871	-1.98005	-1.97507	0.793082	6.16372	0.96953	0.0807854	-6.22804	-1.91265	-1.21352	0.840654	5.7059	1.01693	0.308885	-6.21028	-1.93606	-1.74553	0.892158	6.15492	0.0507572	0.19841	-6.36741	-1.73966	-1.42586	0.42891	5.53115	0.127487	-1.930888e+01	-1.082670e+04	-1.084601e+04
60700	0.533665	-6.87827	-2.2363	-0.943592	1.92065	6.20287	0.934615	0.199481	0.14783	0.0240315	0.115703	0.40752	0.231399	0.0898351	0.499942	0.592462	-6.21837	-2.2203	-1.00174	1.34149	6.12331	0.849518	0.928078	-6.09114	-2.16774	-1.39039	1.49014	5.30891	0.676175	0.433943	-6.00879	-2.37893	-1.78892	1.10873	5.8223	1.43801	0.133611	-5.93185	-2.25515	-1.06739	0.84119	6.56729	0.930843	1.21287	-5.7439	-2.27087	-1.3145	1.41068	5.72934	0.837887	0.155896	-6.16158	-2.17136	-0.98564	0.968255	6.61689	0.788286	0.985062	-6.48932	-2.45335	-0.926896	1.01135	5.66066	0.50743	0.705998	-6.44357	-2.26192	-1.37061	1.56049	5.7208	0.989717	1.2504	-6.67798	-2.19512	-1.17955	2.15787	5.86862	1.23323	0.81942	-6.64084	-2.23513	-1.54615	1.86266	5.45805	1.01137	0.424828	-6.7424	-2.26673	-1.17111	1.85887	5.87842	0.629367	1.28911	-6.46277	-2.42852	-1.24451	1.79967	5.96888	1.16003	1.01505	-6.47337	-2.18823	-1.46695	1.92912	5.34055	0.929995	0.850745	-6.25332	-2.10801	-1.38578	1.97753	5.37597	1.04777	-1.620968e+01	-1.082770e+04	-1.084391e+04
60800	0.818504	-6.39615	-0.993151	-2.03229	1.28005	6.28718	1.0228	0.12154	0.316727	0.0483425	0.399318	0.132214	0.0961938	0.17242	0.499994	0.580605	-6.45786	-0.589292	-2.26988	1.28843	5.54461	1.24839	0.132823	-5.87737	-0.827417	-2.05174	1.18352	5.52126	0.561148	0.431395	-6.46255	-0.296441	-1.40773	1.19214	5.46894	1.12163	0.786824	-6.72188	-0.49953	-1.93757	1.75217	5.29264	1.16206	1.3658	-6.36165	-0.84945	-1.78457	1.29975	5.42698	1.15421	0.922556	-6.04818	-0.304038	-2.02012	1.43502	5.96647	1.10641	0.432182	-6.43938	-0.500981	-1.96739	0.929846	5.32381	1.59448	0.889026	-5.53033	-0.907758	-2.14581	1.47882	5.92534	1.17202	1.03729	-6.04814	-0.860035	-2.25692	2.08819	6.30462	1.17614	0.376973	-4.75721	-0.721996	-2.23926	1.25151	5.81616	1.43574	1.01228	-4.64314	-1.04189	-1.77914	1.66609	5.94731	1.27675	1.0709	-5.04302	-1.21436	-1.295	2.03884	6.35598	1.35121	0.588928	-5.74587	-0.82193	-1.31767	1.37717	6.28634	1.18866	0.906012	-5.68602	-0.849224	-2.09429	1.16329	6.1147	1.2599	-2.011817e+01	-1.082660e+04	-1.084672e+04
60900	1.32182	-6.8114	-0.32644	-1.70109	0.596259	6.22273	1.25623	0.288654	0.263309	0.101879	0.055214	0.104808	0.134052	0.072411	0.499984	0.334128	-6.21848	-0.51205	-1.77299	1.04723	6.39432	1.12634	0.162374	-6.37086	-0.166069	-1.93821	0.880434	6.29996	1.34109	0.786897	-6.75297	-0.563454	-2.12219	1.22772	6.51945	0.848724	0.34872	-5.99665	-0.543634	-1.69378	1.25299	6.346	1.16061	0.479391	-6.20304	-0.813351	-1.90199	1.18799	6.41262	0.543218	0.629328	-6.08043	-0.343138	-1.92383	1.44504	6.19696	1.24326	0.0821013	-6.78136	-0.307317	-1.11498	1.16655	6.67962	1.07549	1.73224	-5.79835	-0.46508	-1.88248	0.749601	6.08961	1.169	1.878	-4.7063	-0.0685977	-2.02628	0.531712	5.73588	0.864796	1.72898	-5.98142	-0.441334	-2.11599	0.286631	6.01061	1.00207	2.04326	-5.91162	-0.848675	-1.65162	-0.057272	6.18132	1.04381	1.52779	-4.85804	-0.808028	-1.96614	0.352489	6.05248	1.19617	2.01522	-6.11538	-0.587026	-1.68044	0.714544	6.46018	1.00343	1.03733	-4.89511	-0.592423	-1.61058	-0.206614	6.04859	0.838573	-2.247375e+01	-1.082680e+04	-1.084928e+04
61000	1.73495	-5.2324	-0.836945	-1.08105	1.90029	6.60169	1.04813	0.204297	0.141395	0.142168	0.147129	0.0540871	0.132423	0.117626	0.499933	1.4943	-5.34947	-0.784	-0.780597	1.93417	6.48756	0.312712	1.20631	-4.79812	-0.556001	-0.797669	2.28409	6.4528	0.439729	1.49849	-4.87343	-0.925898	-1.20362	2.06028	6.08874	0.568221	1.29785	-4.86934	-0.0942673	-0.215367	2.18664	6.02508	0.483601	1.41032	-4.72059	-0.308789	-0.581797	2.08279	6.25016	-0.0729523	1.52697	-5.5763	-1.07862	-0.787147	1.94851	6.10072	0.885453	0.901586	-5.26498	-0.641546	-1.34638	1.72926	6.07277	0.524268	2.16779	-5.30142	-0.850111	-2.05256	1.65663	6.48553	1.35626	2.09161	-5.34218	-0.852426	-1.77279	1.95114	6.64128	1.38878	1.97583	-5.16658	-0.973211	-2.0709	1.14661	5.82183	1.30052	2.09889	-5.29292	-0.741597	-1.21698	1.87585	6.67687	1.50816	2.01189	-4.92419	-1.01051	-1.26188	1.93596	6.41404	0.966521	1.61115	-5.38569	-2.04972	-2.19566	1.53261	6.20586	1.44755	1.91706	-5.02207	-0.914608	-2.09985	1.66084	6.16174	0.874305	-2.140415e+01	-1.082789e+04	-1.084930e+04
61100	2.10903	-6.17168	-0.446846	-0.385844	1.19797	6.3269	0.676787	0.373281	0.298464	0.0544312	0.0732698	0.0676544	0.29757	0.170089	0.499983	2.02921	-5.97303	-0.486298	-0.778109	1.21586	6.6468	1.3326	2.0654	-4.82684	-0.515156	-0.788714	1.46453	5.6567	1.24952	1.92268	-5.19855	-0.651122	-0.253172	1.41371	6.33097	1.4772	0.921677	-5.24983	-0.212477	-0.770385	1.40466	6.33022	1.52763	1.80772	-5.59343	-0.311117	-1.25329	1.30323	6.30383	1.46436	1.31111	-4.75841	-1.00681	-1.01052	1.28892	5.3911	1.03475	1.4893	-5.59364	-0.646592	-0.66405	1.07656	5.83288	0.722962	1.70965	-6.54611	-0.288121	-0.191302	1.37145	6.45907	-0.128563	0.430367	-6.75877	-0.214134	-0.524907	1.12681	5.71319	-0.0306781	1.29977	-6.0605	-0.352593	-0.297649	1.30376	5.90109	-0.242393	1.03987	-6.8831	-0.250697	-0.336538	0.902065	5.325	-0.119099	2.09968	-6.43887	-0.20396	-0.161109	1.41043	6.51955	-0.267973	0.885167	-5.93824	-0.757139	-0.147567	1.39436	6.24222	0.420297	1.22456	-6.78466	-0.392904	-0.0479989	1.28383	6.56329	0.0515056	-2.757340e+01	-1.082683e+04	-1.085441e+04
61200	1.10947	-6.45471	-0.667625	-1.57322	1.73682	6.24364	0.622143	0.0666869	0.0566372	0.186124	0.424226	0.0705019	0.123442	0.267196	0.499993	0.878097	-6.80422	-0.856572	-0.714232	1.8944	6.23077	0.296314	0.874222	-6.67157	-0.642925	-0.0471057	2.23545	6.3787	0.405698	0.800101	-6.72607	-1.46157	-1.35096	2.00375	5.45015	1.01014	0.933775	-6.61041	-0.0429829	-0.132666	1.44634	6.54013	0.152083	1.05799	-6.78955	-1.44347	-1.1456	1.84955	5.8891	-0.12168	0.922935	-6.70419	-0.698154	-1.10037	1.91381	6.51951	0.195897	1.1744	-6.52602	-1.17583	-1.64675	1.75085	6.09641	0.934116	1.24992	-6.18609	-0.61301	-1.28769	1.8213	6.10743	0.0714429	1.26525	-5.95059	-0.686731	-0.8302	1.6015	5.69575	0.224582	1.60914	-6.12738	-1.53121	-1.87416	1.36229	5.89967	0.921522	1.26019	-6.1954	-0.741394	-0.953828	1.73881	5.91695	0.107139	1.16793	-5.49626	-0.441461	-2.01827	1.92642	6.51759	-0.545549	1.15797	-6.23372	-1.01062	-2.23824	1.75082	6.36176	0.133585	1.36407	-6.17922	-1.38109	-1.25482	2.05572	6.48342	0.405216	-2.587171e+01	-1.082662e+04	-1.085249e+04
61300	0.917092	-6.53355	-0.670643	-1.43881	0.521762	6.3573	-0.338137	0.172126	0.16925	0.0815357	0.0843641	0.353517	0.54031	0.374082	0.499992	0.289308	-6.17142	-0.381361	-1.70875	1.28581	6.20305	-0.272999	0.213231	-5.96088	-0.037182	-1.82249	1.51067	6.42578	-0.248773	0.0354322	-6.5332	-0.214073	-1.2332	1.82886	6.54564	-0.0794701	0.386997	-6.85424	-0.478083	-1.79792	1.64206	5.74171	-0.529307	0.0851621	-6.89612	-0.953786	-1.90923	1.82139	6.09309	0.0120102	0.569787	-5.76327	-0.588043	-1.98699	0.615402	5.90523	0.498381	0.842634	-5.8869	-0.284678	-1.66569	1.38819	5.60058	-0.151007	1.19817	-6.52862	-1.11067	-1.53198	1.11024	6.58571	-0.406977	1.70159	-6.27766	-0.97173	-1.50457	1.22059	5.98492	-0.18586	1.94841	-6.75841	-1.01339	-1.01846	1.04901	6.1751	-0.313289	0.921014	-6.50693	-1.18773	-1.79203	0.489607	5.77468	0.471312	1.51057	-6.44045	-1.44498	-1.23169	1.62528	5.77791	-0.614148	0.90119	-6.53065	-1.12634	-1.02103	2.04997	5.42053	-0.401428	1.52714	-6.50751	-1.32063	-1.82173	1.29037	6.0788	-0.318191	-3.414469e+01	-1.082663e+04	-1.086078e+04
61400	1.04157	-5.68439	-1.08194	-0.331425	0.985183	5.6968	0.54798	0.124197	0.0928223	0.100687	0.437652	0.14806	0.194446	0.332995	0.499983	0.647051	-5.92429	-0.541516	-0.784397	0.909942	5.99635	0.182	1.35072	-6.16676	-0.372093	-1.16086	0.946393	6.04229	0.392508	0.6175	-6.35935	-0.378925	-1.53886	1.11243	6.15286	0.0348238	0.648469	-6.45828	-1.12561	-1.131	0.46768	5.74892	0.582488	0.660281	-6.00325	-0.634638	-0.8359	0.551814	5.97403	-0.135626	0.503855	-5.89495	-0.899424	-0.859098	0.943947	5.97434	1.56509	0.783367	-5.8285	-0.0343207	-2.07712	1.42303	6.4975	-0.663417	1.65525	-6.35477	-1.171	-0.865721	0.2701	5.88983	-0.472073	1.76817	-6.30662	-0.848932	-1.04102	-0.356008	6.31684	0.463615	1.27842	-6.55966	-1.29177	-0.604248	0.161019	6.29898	-0.495021	1.52133	-6.61723	-1.70078	-0.478147	1.02642	6.40245	1.13293	1.38088	-6.03585	-1.11127	-0.261262	0.819351	5.44973	-0.573984	1.37299	-6.06238	-1.09904	-1.62052	0.294293	6.32013	-0.450074	1.50794	-6.59083	-0.856269	-1.74388	0.127005	5.56367	-0.370239	-4.734904e+01	-1.082682e+04	-1.087417e+04
61500	0.86504	-5.66	-1.00615	-1.9619	0.0747125	6.48931	0.350575	0.233789	0.269483	1.06919	1.28496	0.0351493	0.0939759	0.233595	0.499985	1.23465	-6.04712	-1.70308	-0.31554	-0.0752632	6.37514	-0.058406	2.09918	-5.79153	-2.19061	-0.0757119	0.0441681	6.08831	0.0549798	0.749182	-5.43659	-1.65946	-0.545082	-0.0515251	5.89335	0.221738	0.994482	-6.38878	-2.12418	-1.41027	0.377224	6.36199	-0.170508	1.56319	-5.15639	-1.90249	-1.12272	0.276553	6.22767	0.5627	1.061	-5.41267	-1.37916	-1.87271	0.217514	6.62479	-0.433805	1.00755	-4.98452	-2.97376	-1.70955	-0.373853	6.22507	-0.67189	1.09215	-6.3365	-1.47141	-0.396761	0.189283	6.56346	0.857997	1.01847	-6.62887	-0.741759	-0.357449	0.156533	6.18288	0.635037	1.19767	-6.38196	-0.552963	-0.581682	0.118267	6.38136	1.05686	1.09774	-5.97134	-2.21333	-0.607639	0.0620359	6.37786	0.135312	1.32901	-6.27448	-1.91445	-0.422866	0.337515	6.28029	0.697885	0.642705	-5.4864	-0.00808318	-0.93602	0.204374	6.63959	1.3483	1.39058	-5.62441	-1.39254	-0.800825	0.168118	5.85619	0.637278	-5.964424e+01	-1.082679e+04	-1.088643e+04
