iter	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVGC(1)	M_lnkDCVCC(1)	M_lnkElimDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkDCVG(1)	M_lnISkDCVC(1)	M_lnISkNDCVC(1)	V_lnkDCVGC(1)	V_lnkDCVCC(1)	V_lnkElimDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkDCVG(1)	V_lnISkDCVC(1)	V_lnISkNDCVC(1)	lnkDCVGC(1.1.1)	lnkDCVCC(1.1.1)	lnkElimDCVCC(1.1.1)	lnkElimNDCVCC(1.1.1)	lnISkDCVG(1.1.1.1)	lnISkDCVC(1.1.1.1)	lnISkNDCVC(1.1.1.1)	lnISkDCVG(1.1.1.2)	lnISkDCVC(1.1.1.2)	lnISkNDCVC(1.1.1.2)	lnISkDCVG(1.1.1.3)	lnISkDCVC(1.1.1.3)	lnISkNDCVC(1.1.1.3)	lnISkDCVG(1.1.1.4)	lnISkDCVC(1.1.1.4)	lnISkNDCVC(1.1.1.4)	lnISkDCVG(1.1.1.5)	lnISkDCVC(1.1.1.5)	lnISkNDCVC(1.1.1.5)	lnISkDCVG(1.1.1.6)	lnISkDCVC(1.1.1.6)	lnISkNDCVC(1.1.1.6)	lnISkDCVG(1.1.1.7)	lnISkDCVC(1.1.1.7)	lnISkNDCVC(1.1.1.7)	lnISkDCVG(1.1.1.8)	lnISkDCVC(1.1.1.8)	lnISkNDCVC(1.1.1.8)	LnPrior	LnData	LnPosterior
16450	0.435075	0.912216	0.944898	1.11397	0.51984	0.813676	0.637015	0.354829	0.488528	0.667887	0.666015	1.83481	0.611469	-1.18455	-1.2531	4.02604	-2.67748	0.0649416	0.0996521	0.296442	0.457768	0.0728342	1.17196	0.978771	6.15957	1.69435	-0.355746	-1.21265	-0.654824	4.27757	-3.47397	1.92612	3.7343	-3.26275	0.984835	3.61156	-2.26415	1.776	4.05686	-2.06136	2.28053	3.60766	-3.00854	2.95981	4.00517	-2.50451	0.202546	4.23626	-2.27754	1.82447	4.34391	-3.13199	-2.38047	-6.225215e+001	-6.101901e+002	-6.724423e+002
16500	0.317696	0.843958	0.956156	1.00193	0.486414	0.870038	0.825439	0.388992	0.389988	0.648243	0.845094	1.29135	0.138729	-0.918053	-1.35755	4.53516	-3.48028	2.03516	0.200234	0.270504	0.141912	0.353705	0.745172	1.08326	0.915075	1.85872	0.248726	-0.650703	-1.15182	3.8376	-3.98814	1.64446	4.24787	-3.75393	1.59502	3.46694	-3.12066	1.97696	3.73683	-3.59265	0.847104	3.78717	-3.73185	3.88657	3.71215	-3.56084	1.38161	4.27921	-3.27074	1.9955	4.08061	-4.00125	2.1468	-4.939055e+001	-6.096039e+002	-6.589945e+002
16550	0.610304	0.925491	0.9923	1.07561	0.375309	0.90618	0.820159	0.239841	0.379488	0.627854	0.745152	2.72917	1.48015	-0.635596	-1.77411	3.97854	-4.2788	4.56541	0.218343	0.264769	0.248667	0.0734399	1.05474	1.58564	3.84056	1.76388	0.758713	-0.529026	-1.93071	3.99126	-4.52986	2.68781	4.32876	-4.10895	2.92532	3.75232	-3.42602	2.80928	3.12273	-3.23122	2.48718	3.51539	-4.48272	3.89934	3.60563	-3.75706	1.7441	4.25639	-4.41604	1.39943	4.17524	-4.54599	2.89044	-5.251758e+001	-6.174585e+002	-6.699761e+002
16600	0.339739	0.903103	0.81937	0.956118	0.480933	0.762345	0.567635	0.406537	0.417447	0.639605	0.830984	1.55617	0.548302	-0.281739	-1.18257	4.12164	-3.9962	3.34477	0.443616	0.106966	0.225922	0.390845	1.872	1.52113	1.98156	1.74301	0.709635	-0.0348465	-1.38574	4.16912	-4.56609	1.06422	3.73891	-3.38544	2.86312	3.56766	-3.53636	2.92766	3.53455	-2.65444	3.56847	3.591	-3.76413	4.38658	4.02304	-3.62494	3.4746	4.34242	-3.94136	-0.724414	4.0345	-4.11996	3.30343	-5.531862e+001	-6.154830e+002	-6.708016e+002
16650	0.406618	0.953646	1.03246	0.933895	0.546543	0.723704	0.708063	0.65169	0.361817	0.714521	0.673931	1.58249	1.19179	-0.265296	-0.608096	4.32806	-4.59305	2.1297	0.171067	0.11559	0.0854202	0.172538	1.7778	1.78596	2.54804	1.89999	0.750983	-0.036575	-0.995328	3.89599	-4.24807	0.537565	3.73343	-3.87447	1.74561	3.06136	-3.49697	2.20188	3.76686	-3.09945	2.82033	3.74797	-4.48284	2.76485	3.8253	-4.01094	2.06708	4.47738	-3.87563	1.17145	4.40847	-3.66455	2.73965	-4.790474e+001	-6.145505e+002	-6.624552e+002
16700	0.430356	0.880437	0.81238	0.96204	0.53062	0.761207	0.530734	0.265852	0.419173	0.62174	0.605711	2.16617	1.20164	0.207381	-0.56832	4.10331	-4.14792	2.19539	0.3141	0.104125	0.307147	0.166496	1.62911	0.725728	1.01231	1.99237	0.847089	0.438142	-0.981763	3.7715	-4.40637	2.15681	3.66783	-4.38088	1.92016	3.64052	-3.91991	1.56346	3.29797	-4.17444	0.455027	3.57513	-3.40069	4.21227	4.00302	-4.04137	0.911522	4.30701	-4.44116	0.99752	4.04309	-4.15953	2.31575	-4.958690e+001	-6.132876e+002	-6.628745e+002
16750	0.470527	0.907573	0.754096	0.909908	0.38029	0.877716	0.902015	0.404002	0.577422	0.840268	0.645574	0.789147	1.11526	-0.956236	-0.932928	4.37992	-4.06895	2.91748	0.170936	0.0985718	0.31712	0.0916951	1.39303	1.00316	0.735047	1.52606	1.24934	0.00194189	-1.01568	4.54143	-4.2602	3.14974	4.03844	-4.17991	3.10742	3.10042	-3.86328	2.08033	3.71134	-3.90673	2.24521	3.7234	-3.24619	4.35359	4.26671	-3.75151	1.95768	4.40204	-4.06721	2.40399	4.00083	-3.79655	2.92356	-4.730124e+001	-6.180312e+002	-6.653324e+002
16800	0.588591	1.03345	0.837122	0.937937	0.463303	0.781688	0.870985	0.450645	0.419013	0.616767	0.564851	2.03755	0.633498	0.0545984	-0.804513	4.16835	-4.05596	2.07956	0.0780801	0.22261	0.335452	0.0800367	1.07668	1.12433	1.44241	1.70431	0.758175	-0.671675	-0.576321	3.99614	-3.78412	2.71465	4.17683	-4.16033	1.10222	3.66515	-3.12675	2.31589	3.86728	-2.84847	0.814125	3.81537	-4.11795	1.92654	3.6827	-4.33065	1.48497	4.55405	-3.82882	0.696918	4.0644	-4.07403	1.64994	-4.758682e+001	-6.154465e+002	-6.630333e+002
16850	0.711996	0.954034	0.927545	0.903367	0.547751	0.704291	0.817895	0.378659	0.438116	0.697258	0.804967	1.73963	1.93882	0.499693	-1.55695	2.93525	-4.40822	1.21807	0.0780381	0.215066	0.29626	0.133093	0.999716	0.860794	1.59094	1.72077	1.02929	0.206383	-1.04211	3.34879	-4.11981	2.66624	3.19361	-4.55981	1.59523	4.04142	-3.99232	2.36403	4.16791	-3.7943	0.31157	3.04045	-4.53811	2.65477	3.39963	-4.39405	0.548137	2.98683	-4.13423	2.18205	3.1372	-4.23699	2.87708	-5.242086e+001	-6.245071e+002	-6.769280e+002
16900	0.626393	0.957775	0.873248	0.92161	0.578864	0.893797	0.710842	0.324474	0.399774	0.618232	0.734355	2.14166	0.988007	0.742691	-2.12009	4.38918	-4.42846	4.38983	0.124645	0.0687962	0.103679	0.0679132	0.937298	1.03766	3.10862	1.72855	0.930175	0.990968	-1.94807	3.90987	-4.22773	3.89569	3.68822	-4.15436	3.26105	3.26551	-3.86803	2.72011	4.0843	-3.20926	2.847	3.3068	-4.21056	4.17229	3.50321	-4.48405	1.20081	4.02777	-4.48159	1.55889	4.31636	-4.10646	3.15835	-4.372152e+001	-6.137648e+002	-6.574864e+002
16950	0.536977	1.08995	0.985809	1.11612	0.470333	0.806523	0.917617	0.351003	0.324572	0.60176	0.944349	0.543967	1.13836	-0.913729	-1.65013	4.07398	-4.53491	4.48117	0.514126	0.0907263	0.230988	0.108237	1.00756	1.27882	1.69901	1.48759	1.00815	-0.662321	-2.10392	4.55422	-4.49514	3.78612	3.47956	-4.54605	2.94066	3.33201	-3.62361	3.53627	3.48742	-4.22397	3.20524	3.49496	-4.53476	4.06547	3.17109	-3.39137	1.92265	4.16484	-3.66351	4.10506	3.81037	-3.92118	3.3936	-4.705962e+001	-6.246062e+002	-6.716658e+002
17000	0.720314	1.0628	0.935454	1.0358	0.43114	0.907063	0.795652	0.364193	0.314641	0.770096	0.541192	1.67388	1.50392	-0.651867	-1.43372	3.88749	-4.27992	0.937133	0.135274	0.206269	0.277144	0.0578967	1.79486	0.935807	2.58009	1.97558	0.783536	-0.29246	-1.70931	4.03941	-4.29896	3.33967	2.4642	-4.09185	2.53365	2.52577	-3.54313	2.69662	2.85956	-3.59052	1.96694	3.66631	-4.43815	3.36207	3.30841	-3.82524	1.98936	3.51852	-4.12675	-1.5389	3.21079	-4.58196	0.450182	-5.606601e+001	-6.195810e+002	-6.756470e+002
17050	0.528475	0.88259	1.14588	1.01925	0.402145	0.846927	0.773953	0.503038	0.266466	0.582817	0.863749	1.49931	0.762373	-0.336326	-2.07869	4.46651	-4.46168	3.99376	0.113945	0.164303	0.113386	0.0797648	0.779902	1.00458	3.23875	1.61354	0.855622	-0.362879	-1.99875	4.19298	-4.3817	3.14562	4.10276	-4.3958	2.81067	3.7563	-3.4754	3.65715	4.02085	-4.34944	2.7954	3.45183	-4.28054	4.38702	4.19189	-3.17152	3.85426	4.45415	-3.64749	3.17394	3.95526	-3.69073	1.42954	-4.124627e+001	-6.176980e+002	-6.589442e+002
17100	0.72741	1.07971	0.576452	0.910373	0.397988	0.846732	0.993784	0.427588	0.445178	0.691792	0.755305	1.05502	0.769678	-1.21437	-2.7345	3.85029	-4.09323	3.67511	0.207205	0.170893	0.13316	0.2522	1.34607	3.13908	1.89276	1.31669	0.497995	-1.23893	-2.64571	3.62564	-4.37388	3.38566	3.90041	-4.32369	3.02577	2.50325	-3.38834	3.70853	3.6649	-3.47257	2.87584	3.88688	-4.41998	2.69956	3.93349	-4.3659	2.79393	4.31277	-3.22943	3.35297	4.58462	-4.26302	2.78828	-4.964119e+001	-6.213566e+002	-6.709978e+002
17150	0.515309	0.834433	0.805462	1.01936	0.574445	0.738224	0.678199	0.491659	0.33696	0.694813	0.634569	1.42387	0.477253	-0.366586	-2.11301	4.55343	-3.38174	3.92755	0.315813	0.0873884	0.0679217	0.112267	2.51767	0.823425	1.61025	1.48354	0.489175	-0.325201	-1.89898	3.90696	-3.24496	3.83564	4.55421	-3.62833	2.91117	3.59823	-3.12135	2.96961	3.59137	-2.46752	3.45113	3.47111	-3.6497	4.37014	4.11603	-3.66626	1.56698	3.9031	-3.17386	3.22408	4.28607	-3.39099	3.32658	-4.592027e+001	-6.124974e+002	-6.584177e+002
17200	0.51525	1.04708	0.932099	1.10697	0.599157	0.811617	0.787321	0.483282	0.369805	0.948762	0.625005	2.3002	0.362145	0.363334	-2.84759	4.38591	-3.92794	2.70199	0.291276	0.147836	0.110913	0.0915629	0.681173	0.718387	1.43858	1.80895	0.131864	-0.197958	-2.60863	3.93983	-3.75355	3.83132	4.20023	-3.67547	2.79321	2.73401	-3.20087	3.97021	2.96183	-4.07354	3.01567	3.75554	-4.36127	3.95628	3.82009	-3.40161	2.66304	3.68124	-3.23999	2.15928	3.06365	-3.4763	2.91167	-5.169545e+001	-6.268962e+002	-6.785917e+002
17250	0.383259	1.00173	0.86041	1.00559	0.382345	0.847399	0.852907	0.347617	0.71143	0.56298	0.601263	1.706	1.19601	-0.442331	-2.29863	4.11066	-4.22793	3.64939	0.301719	0.549357	0.182585	0.0981241	0.987465	2.43107	3.32002	1.51499	0.136039	-1.22165	-2.26513	4.408	-3.96588	3.62172	3.95455	-3.48949	3.1402	3.91808	-2.24066	4.35206	4.18815	-4.00622	2.99867	3.91477	-3.44058	4.17098	3.88821	-4.48885	0.656079	4.42254	-2.83449	2.72635	4.31485	-3.34563	3.89361	-5.495269e+001	-6.210430e+002	-6.759957e+002
17300	0.350148	0.903634	0.928026	0.953612	0.543803	0.759283	0.776186	0.352435	0.454873	0.632236	0.794048	2.31277	-0.0446417	-0.381698	-2.74164	4.17501	-4.45596	4.31163	0.363665	0.434933	0.408705	0.0797249	1.77867	1.54304	1.34005	2.07267	0.374476	-0.219813	-2.81246	4.21476	-4.04679	3.64386	3.41602	-3.61523	3.18499	3.09023	-3.58824	3.15422	3.15829	-3.09094	3.26213	2.9873	-3.87729	3.99888	3.00605	-3.27098	3.36684	4.07192	-3.43382	3.2409	3.83309	-3.30678	4.52202	-5.005722e+001	-6.157326e+002	-6.657898e+002
17350	0.461925	0.832107	0.961341	0.967088	0.452609	0.868275	0.767006	0.392085	0.537772	0.663514	0.59058	1.94764	0.400082	-1.67878	-2.7851	3.34366	-4.55166	3.71709	0.396409	0.116651	0.16203	0.298899	1.13341	1.9126	1.268	2.58702	0.254957	-1.56226	-2.96224	3.36916	-3.88058	4.55805	3.53524	-3.64559	3.48883	2.71326	-2.92501	4.30414	2.88587	-3.62766	3.99333	2.96994	-4.54809	4.02937	3.21561	-3.25327	3.8948	3.4736	-3.20645	4.14159	3.67047	-3.79966	1.48923	-4.998278e+001	-6.123469e+002	-6.623296e+002
17400	0.426632	0.919286	1.01247	0.97444	0.452794	0.724281	0.746178	0.352119	0.437314	0.52435	0.65787	2.49608	0.648164	-0.731128	-1.47605	3.7901	-3.68898	2.51701	0.215873	0.251923	0.0790187	0.143551	0.693449	1.66673	5.68262	1.96395	0.445182	-0.841296	-1.95205	3.81375	-3.47285	3.83007	3.95303	-3.872	1.85263	3.87719	-2.96778	3.61568	3.5976	-2.20656	3.88648	3.96341	-3.28968	4.31927	3.77134	-3.21733	3.47999	4.54742	-3.16204	2.74886	4.01692	-3.489	3.23871	-5.441161e+001	-6.117599e+002	-6.661715e+002
17450	0.488687	0.911515	0.791113	0.960201	0.44261	0.710528	0.607781	0.20415	0.591214	0.800953	0.74023	0.896987	0.193192	-1.22438	-2.71691	4.54103	-4.32062	4.45644	0.174942	0.294582	0.19525	0.227827	1.21345	1.96153	3.65509	1.56291	0.264187	-0.370068	-3.061	3.95301	-3.74971	3.96848	4.2799	-3.12533	4.48717	2.93414	-3.18149	3.98662	4.28401	-3.70423	3.90676	3.30093	-4.28159	4.11147	4.1133	-3.47896	3.9261	4.53588	-3.3818	4.59805	4.35223	-4.2522	2.47312	-4.927399e+001	-6.226251e+002	-6.718991e+002
17500	0.662103	1.06143	0.639111	0.969314	0.467836	0.808913	0.84296	0.329188	0.530805	0.617826	0.548869	1.21888	0.71945	-0.484283	-3.807	3.8281	-4.05619	2.72103	0.29024	0.230695	0.365365	0.111128	2.05598	1.21651	2.80038	1.65007	-0.0945875	-1.0077	-3.59141	2.4756	-3.99629	1.99206	4.07996	-3.76546	3.73984	2.1369	-2.56448	3.98588	2.99227	-2.95265	-0.0226562	3.47727	-3.57418	3.31902	4.1667	-3.80984	3.71548	4.28213	-3.02774	2.68203	4.31598	-3.41303	4.0566	-5.832988e+001	-6.239599e+002	-6.822898e+002
17550	0.623235	0.940572	0.760221	0.87153	0.501279	0.766528	0.955022	0.388659	0.380879	0.874612	0.68502	2.43827	0.62046	-2.00133	-2.97416	4.51987	-3.8959	3.73421	0.427369	0.379974	0.178395	0.106301	1.28522	1.56338	1.51419	1.68695	0.587644	-1.18413	-2.72605	4.50598	-4.2496	3.49103	3.59548	-4.07543	3.0214	3.27841	-3.6527	3.89776	3.15132	-3.31794	1.65548	2.74108	-3.94209	4.489	4.28528	-3.74924	3.56747	4.12731	-3.05086	4.04395	4.52742	-3.68573	3.84776	-5.189416e+001	-6.237731e+002	-6.756673e+002
17600	0.667373	1.01792	0.722618	1.02924	0.549181	0.702832	0.817151	0.334838	0.348048	0.667922	0.92098	2.34213	0.385409	0.00328258	-2.48334	3.6151	-4.22206	1.57522	0.162829	0.133024	0.31097	1.29194	0.837707	0.751282	3.10377	1.81645	0.658204	0.099512	-2.389	2.82251	-4.27533	2.69993	3.89284	-3.64184	4.01083	2.73022	-3.54148	3.83424	3.3335	-2.96687	0.734737	3.51276	-4.54602	1.748	4.07087	-4.26019	2.11906	4.11766	-3.82435	-1.76583	3.74048	-4.51976	-0.00552406	-6.125866e+001	-6.201816e+002	-6.814402e+002
17650	0.600447	0.9508	0.922798	0.969625	0.556219	0.794938	0.604931	0.37785	0.461276	0.598154	0.670654	2.30598	1.07668	0.265023	-2.27247	4.3328	-3.79147	3.04699	0.245306	0.251535	0.939674	0.0958317	1.05416	2.00093	2.45805	2.52444	0.516131	-0.450122	-1.93338	3.1862	-3.81133	3.49633	3.89831	-4.34938	2.20397	2.80978	-3.16143	2.81454	3.54768	-2.11639	4.13696	2.65756	-4.4397	-0.23249	2.73045	-3.27874	2.48916	3.49339	-3.01176	3.07634	3.2187	-4.15749	2.205	-6.148209e+001	-6.124975e+002	-6.739796e+002
17700	0.455689	0.764935	0.951251	0.962115	0.46794	0.838918	0.919508	0.352871	0.453944	0.971407	0.814307	1.68478	0.164441	-0.28926	-2.01131	4.51008	-4.58871	2.96189	0.222962	0.186416	0.0780303	0.214095	4.29298	1.26103	1.3634	2.20949	0.61192	-0.291263	-1.37768	3.8913	-4.2072	2.79738	3.5925	-3.64549	2.89147	2.89631	-3.48972	2.08114	3.0166	-3.68961	3.29371	3.08471	-4.29699	4.14883	3.33728	-3.98321	2.93617	3.89995	-3.47488	3.47384	4.17721	-3.3818	2.89661	-5.074619e+001	-6.191350e+002	-6.698812e+002
17750	0.60657	0.983582	0.887155	1.0105	0.415118	0.847982	0.81719	0.319715	0.420989	0.841026	0.818904	1.82947	0.178149	-0.693147	-2.62363	4.18676	-4.23021	4.10202	0.127224	0.254592	0.113047	0.168807	0.773855	1.9496	3.86756	1.72982	0.512074	-0.598107	-2.21313	4.15229	-3.98198	3.64004	3.72882	-3.93218	2.38574	3.51759	-3.33959	3.586	4.18987	-4.40037	2.52555	3.13393	-4.43996	3.99569	3.90622	-3.94502	2.22994	4.37639	-3.19038	2.86529	4.34599	-3.46546	4.37539	-4.760439e+001	-6.130882e+002	-6.606925e+002
17800	0.550965	0.836287	0.942975	1.01708	0.493278	0.847958	0.796938	0.277399	0.510351	0.699029	0.435278	2.00405	0.444513	-1.94591	-1.41651	3.77772	-4.18974	4.43567	0.122442	0.15053	0.332803	0.508592	1.01544	0.613775	5.23063	2.36266	0.814962	-0.675631	-2.40198	3.74224	-4.21597	4.14409	3.61048	-4.3348	2.78556	2.92928	-3.48316	4.23349	2.54063	-3.91611	2.86608	3.25993	-4.27289	4.46186	3.37668	-4.60234	2.50076	4.41229	-3.96592	2.45951	3.94203	-3.83154	4.03288	-5.537988e+001	-6.124156e+002	-6.677955e+002
17850	0.617252	0.802012	0.836056	1.06668	0.46079	0.805655	0.723352	0.298251	0.331016	0.760898	0.57494	1.50751	1.3308	-1.00423	-2.24746	3.99599	-4.33541	3.77609	0.0974302	0.964897	0.197663	0.13881	0.536065	1.62595	1.53469	1.66594	0.607579	-0.674971	-2.11258	4.27163	-3.81791	4.06127	4.00408	-4.54734	2.95373	3.14541	-2.99489	3.97455	3.45401	-3.61033	3.66004	3.54581	-4.34816	4.13246	3.8988	-3.66303	2.28066	4.28089	-3.04383	3.78598	4.10447	-3.50224	3.46034	-4.898349e+001	-6.123799e+002	-6.613634e+002
17900	0.506631	0.938137	0.894666	0.892641	0.502663	0.890925	0.876152	0.301778	0.420023	0.579394	0.511893	3.02215	0.94916	-1.42817	-2.62958	3.50587	-4.00297	4.35802	0.312829	0.236062	0.0960664	0.163281	1.57166	0.954599	1.17107	2.31496	0.620138	-1.40248	-2.6865	3.56304	-3.99869	4.48771	2.9046	-4.06478	3.83549	2.81924	-3.53266	4.04864	2.62173	-3.06779	4.2219	3.14895	-4.54724	4.15244	2.72371	-4.19433	3.14903	3.96358	-3.47276	3.44179	3.86593	-3.90077	3.9653	-4.448287e+001	-6.114887e+002	-6.559716e+002
17950	0.470943	0.972351	0.920636	0.88917	0.390037	0.857999	0.722	0.535586	0.384517	0.661666	0.49988	 2.25	0.856284	-1.81265	-2.01339	3.87034	-3.46716	4.48611	0.109412	0.0807092	0.1148	0.0956544	0.853047	0.611131	2.98451	2.00719	0.276319	-1.09154	-2.21503	4.02649	-3.58008	3.9343	3.70383	-3.597	3.11981	3.21619	-2.91584	4.30977	3.55849	-2.64123	2.1496	3.54954	-3.6482	4.48931	3.59162	-3.23696	3.29259	4.08411	-2.82865	4.39708	3.53257	-3.60117	4.28015	-4.753517e+001	-6.154060e+002	-6.629412e+002
18000	0.455821	0.902534	1.01693	1.06773	0.300366	0.901803	0.721544	0.346787	0.460898	0.703943	0.69922	-0.0347042	-0.102793	-0.289894	-2.60889	4.32858	-4.41636	4.5364	2.90085	0.161724	0.0450394	0.335968	1.66614	1.79053	1.38014	1.68937	0.673844	-0.6542	-2.29982	3.97212	-3.67542	4.16526	4.21403	-3.8555	3.74439	3.68279	-3.61324	3.75443	3.62954	-3.32801	3.81114	3.25635	-4.35772	4.46907	3.88477	-4.02721	3.22738	4.54327	-3.34733	3.20477	3.79472	-3.9906	3.15794	-5.562490e+001	-6.162474e+002	-6.718723e+002
18050	0.477699	0.745986	0.836981	0.988219	0.359826	0.752033	1.11416	0.18121	0.279796	0.870321	0.664693	2.08422	0.929984	-0.889295	-1.42647	3.83188	-3.95292	4.46728	0.102618	0.150624	0.171577	0.0717836	0.506082	1.12884	3.76804	2.18855	0.766891	-1.12345	-1.83037	3.19172	-4.11674	3.79775	3.38882	-4.5649	2.91115	2.53511	-3.2761	3.83073	3.38429	-4.40693	2.73054	3.41787	-4.39557	4.54868	3.02411	-3.81849	3.41124	4.04552	-3.27059	2.78242	4.44237	-4.1885	3.36514	-4.817344e+001	-6.265769e+002	-6.747504e+002
18100	0.538085	1.14164	0.891392	1.04249	0.579439	0.647863	0.765301	0.464519	0.485703	0.772741	0.840015	2.629	0.464008	0.194532	-1.42603	2.34273	-4.54277	4.56325	0.118268	0.137303	0.410935	0.0640418	2.22841	1.00523	7.50446	2.77884	0.215536	-0.113374	-1.32142	2.17961	-3.9657	2.65826	3.41838	-3.99576	0.183501	1.96943	-3.43558	2.2444	2.69539	-2.99426	1.43103	2.41621	-4.14993	2.66232	2.47458	-3.26359	-0.120001	3.85512	-3.66032	3.03471	3.14956	-3.75534	1.1485	-6.043934e+001	-6.263925e+002	-6.868319e+002
18150	0.427422	0.934094	0.982591	1.03331	0.389924	0.820159	0.783398	0.467378	0.507853	0.810539	0.805515	2.95223	0.847857	0.261645	-1.00186	2.52404	-4.37228	1.61762	0.147915	0.184198	0.106872	0.164524	0.971106	1.00279	1.13276	3.65548	0.761659	0.208018	-1.21342	2.72135	-4.59757	1.72622	1.82087	-4.53433	2.0066	1.55792	-3.5848	1.79931	1.60884	-3.23808	2.17797	2.16326	-3.73715	3.97783	2.12192	-3.56351	2.35032	2.24421	-3.46812	3.34189	2.34078	-4.04195	0.754302	-5.162726e+001	-6.162175e+002	-6.678448e+002
18200	0.424873	0.878369	0.980343	0.94892	0.351413	0.87874	0.75854	0.244869	0.401321	0.762022	0.632676	3.03703	1.09896	0.721497	-2.55107	3.19768	-4.32003	4.07004	0.0437289	0.18712	0.144297	0.108755	1.30908	1.20337	3.97471	2.9952	0.987251	-0.172527	-2.25609	2.91658	-3.99762	4.06013	2.86733	-4.31531	3.10545	2.26456	-3.75611	3.9596	2.95726	-3.65348	3.26523	1.93536	-3.72149	4.37845	2.27708	-3.57414	4.07604	3.51753	-3.87712	1.40437	2.75579	-4.41493	2.2062	-5.042979e+001	-6.173249e+002	-6.677547e+002
18250	0.620201	0.857781	0.900484	0.967072	0.421412	0.73776	0.836862	0.372807	0.65626	0.694508	0.6431	3.23103	0.824445	0.252937	-1.32301	2.23295	-4.2788	2.39807	0.0925401	0.194035	1.21414	0.242533	1.22992	0.641958	3.00933	3.5304	0.770044	-0.101932	-1.50475	2.12377	-4.00448	3.11012	2.2134	-4.41238	2.10702	1.22605	-3.70006	2.50727	1.68096	-3.27016	2.43355	1.56778	-4.58351	3.08082	2.56917	-3.61118	2.0014	2.39796	-3.4221	1.50271	1.85964	-4.0047	0.710236	-5.755929e+001	-6.142947e+002	-6.718540e+002
18300	0.60053	0.956235	0.810576	0.941347	0.598358	0.934903	0.894137	0.264413	0.501226	0.64507	0.819685	4.33042	1.37383	1.19114	-2.11649	1.53454	-4.43023	3.0169	0.234884	0.112976	0.617778	0.0893218	1.88504	0.993822	2.47886	4.34658	1.32801	0.802405	-2.30292	0.68768	-4.38807	4.13248	1.6638	-4.56303	3.32661	0.557611	-3.83542	3.82165	0.881599	-4.13695	3.15844	0.198097	-4.17183	4.35514	1.17848	-4.38783	1.32533	1.16043	-4.326	0.0857542	1.19869	-4.56134	3.57813	-5.399171e+001	-6.167515e+002	-6.707432e+002
18350	0.50347	1.00698	0.869082	0.98357	0.715099	0.730651	0.584446	0.722494	0.701708	0.637561	0.898447	3.56217	1.11398	0.496613	-1.77383	0.980928	-4.37363	3.24827	0.186754	0.224932	0.0770292	0.28011	1.52562	1.90576	3.09628	4.11054	0.68459	0.586884	-2.35926	1.64101	-4.2013	3.80243	1.45081	-4.5225	2.32419	0.892183	-3.40709	2.52581	1.47967	-3.29611	2.64134	1.51036	-4.08295	2.91346	0.649516	-4.24065	2.42695	3.10856	-3.90608	2.90824	2.46284	-2.44826	4.40631	-5.754566e+001	-6.250611e+002	-6.826068e+002
18400	0.413222	1.01683	0.872685	0.989583	0.358368	0.78585	0.761645	0.548872	0.509673	0.676564	0.785688	3.35825	0.999509	0.35019	-1.47197	2.5042	-4.52234	4.12033	0.0751416	0.230933	0.147262	0.113818	2.40764	0.953051	3.6632	3.59277	0.753315	0.288023	-0.966369	2.07127	-3.40367	2.88492	2.30185	-4.49379	1.7663	1.47492	-3.84883	2.05765	1.50113	-3.38074	1.37157	2.73969	-3.90382	3.44989	2.17503	-3.97941	1.09057	2.54694	-4.34528	-0.0543921	2.877	-2.91514	3.11724	-5.667688e+001	-6.156778e+002	-6.723546e+002
18450	0.576135	0.961324	1.01432	1.07248	0.487091	0.727683	0.785906	0.320796	0.407336	0.56392	0.74197	3.71344	0.543633	-0.726066	-0.0743158	1.65968	-4.29979	0.674653	0.159714	0.206949	0.261572	0.0691653	2.50188	1.48074	1.9398	3.79037	0.635669	-1.05041	-0.263135	1.10132	-3.86424	1.23451	2.47736	-4.28896	1.53523	1.33756	-2.84556	2.05136	1.92752	-3.02387	2.13514	1.3297	-4.23886	-0.469161	2.06464	-3.80958	-0.828562	1.72018	-2.47831	1.30535	2.84669	-4.21455	0.779973	-5.558296e+001	-6.232833e+002	-6.788663e+002
18500	0.503556	0.949052	1.02422	0.930871	0.374297	0.89225	0.911286	0.320567	0.432055	0.604283	0.830737	3.67779	0.513625	-0.995908	0.37966	2.42571	-4.19159	1.58607	0.116364	0.0578788	0.0505861	0.181645	1.26288	2.56699	3.69174	3.07753	0.30218	-1.2087	0.321277	3.10891	-4.13615	-0.0935377	2.50123	-3.97321	0.586127	1.71384	-3.22882	0.885725	2.13819	-2.62299	-0.322046	2.70412	-4.29895	2.35403	2.36875	-3.15363	-1.29035	2.96783	-3.25548	-0.829042	3.3512	-2.51915	2.27609	-5.865530e+001	-6.193070e+002	-6.779623e+002
