iter	M_lnPC_stom(1)	M_lnPC_jeju(1)	M_lnPC_colon(1)	M_lnFu_jeju(1)	M_lnV_central(1)	M_lnVmax_vitro(1)	M_lnKm_vitro(1)	M_lnKmet(1)	M_lnKc2p(1)	M_lnKp2c(1)	V_lnPC_stom(1)	V_lnPC_jeju(1)	V_lnPC_colon(1)	V_lnFu_jeju(1)	V_lnV_central(1)	V_lnVmax_vitro(1)	V_lnKm_vitro(1)	V_lnKmet(1)	V_lnKc2p(1)	V_lnKp2c(1)	Ve_lnC_central(1)	lnPC_stom(1.1)	lnPC_jeju(1.1)	lnPC_colon(1.1)	lnFu_jeju(1.1)	lnV_central(1.1)	lnVmax_vitro(1.1)	lnKm_vitro(1.1)	lnKmet(1.1)	lnKc2p(1.1)	lnKp2c(1.1)	lnPC_stom(1.1.1)	lnPC_jeju(1.1.1)	lnPC_colon(1.1.1)	lnFu_jeju(1.1.1)	lnV_central(1.1.1)	lnVmax_vitro(1.1.1)	lnKm_vitro(1.1.1)	lnKmet(1.1.1)	lnKc2p(1.1.1)	lnKp2c(1.1.1)	lnPC_stom(1.1.2)	lnPC_jeju(1.1.2)	lnPC_colon(1.1.2)	lnFu_jeju(1.1.2)	lnV_central(1.1.2)	lnVmax_vitro(1.1.2)	lnKm_vitro(1.1.2)	lnKmet(1.1.2)	lnKc2p(1.1.2)	lnKp2c(1.1.2)	lnPC_stom(1.1.3)	lnPC_jeju(1.1.3)	lnPC_colon(1.1.3)	lnFu_jeju(1.1.3)	lnV_central(1.1.3)	lnVmax_vitro(1.1.3)	lnKm_vitro(1.1.3)	lnKmet(1.1.3)	lnKc2p(1.1.3)	lnKp2c(1.1.3)	lnPC_stom(1.1.4)	lnPC_jeju(1.1.4)	lnPC_colon(1.1.4)	lnFu_jeju(1.1.4)	lnV_central(1.1.4)	lnVmax_vitro(1.1.4)	lnKm_vitro(1.1.4)	lnKmet(1.1.4)	lnKc2p(1.1.4)	lnKp2c(1.1.4)	lnPC_stom(1.1.5)	lnPC_jeju(1.1.5)	lnPC_colon(1.1.5)	lnFu_jeju(1.1.5)	lnV_central(1.1.5)	lnVmax_vitro(1.1.5)	lnKm_vitro(1.1.5)	lnKmet(1.1.5)	lnKc2p(1.1.5)	lnKp2c(1.1.5)	lnPC_stom(1.1.6)	lnPC_jeju(1.1.6)	lnPC_colon(1.1.6)	lnFu_jeju(1.1.6)	lnV_central(1.1.6)	lnVmax_vitro(1.1.6)	lnKm_vitro(1.1.6)	lnKmet(1.1.6)	lnKc2p(1.1.6)	lnKp2c(1.1.6)	lnPC_stom(1.1.7)	lnPC_jeju(1.1.7)	lnPC_colon(1.1.7)	lnFu_jeju(1.1.7)	lnV_central(1.1.7)	lnVmax_vitro(1.1.7)	lnKm_vitro(1.1.7)	lnKmet(1.1.7)	lnKc2p(1.1.7)	lnKp2c(1.1.7)	lnPC_stom(1.1.8)	lnPC_jeju(1.1.8)	lnPC_colon(1.1.8)	lnFu_jeju(1.1.8)	lnV_central(1.1.8)	lnVmax_vitro(1.1.8)	lnKm_vitro(1.1.8)	lnKmet(1.1.8)	lnKc2p(1.1.8)	lnKp2c(1.1.8)	lnPC_stom(1.1.9)	lnPC_jeju(1.1.9)	lnPC_colon(1.1.9)	lnFu_jeju(1.1.9)	lnV_central(1.1.9)	lnVmax_vitro(1.1.9)	lnKm_vitro(1.1.9)	lnKmet(1.1.9)	lnKc2p(1.1.9)	lnKp2c(1.1.9)	lnPC_stom(1.1.10)	lnPC_jeju(1.1.10)	lnPC_colon(1.1.10)	lnFu_jeju(1.1.10)	lnV_central(1.1.10)	lnVmax_vitro(1.1.10)	lnKm_vitro(1.1.10)	lnKmet(1.1.10)	lnKc2p(1.1.10)	lnKp2c(1.1.10)	lnPC_stom(1.1.11)	lnPC_jeju(1.1.11)	lnPC_colon(1.1.11)	lnFu_jeju(1.1.11)	lnV_central(1.1.11)	lnVmax_vitro(1.1.11)	lnKm_vitro(1.1.11)	lnKmet(1.1.11)	lnKc2p(1.1.11)	lnKp2c(1.1.11)	lnPC_stom(1.1.12)	lnPC_jeju(1.1.12)	lnPC_colon(1.1.12)	lnFu_jeju(1.1.12)	lnV_central(1.1.12)	lnVmax_vitro(1.1.12)	lnKm_vitro(1.1.12)	lnKmet(1.1.12)	lnKc2p(1.1.12)	lnKp2c(1.1.12)	LnPrior	LnData	LnPosterior
93000	0.802032	-1.75061	-1.77133	-1.15874	0.619485	1.6018	6.44295	-3.96228	2.23963	1.77799	0.0890778	0.258391	0.163502	0.113443	0.516325	0.191554	0.132138	0.0833501	0.10747	0.565082	0.0234954	0.424704	-2.21919	-1.81545	-0.996769	1.2052	0.922254	6.16868	-3.61164	2.01998	1.457	0.583329	-2.13216	-1.63699	-0.982303	1.1593	0.673668	6.10558	-3.94974	2.04312	0.819754	-0.05234	-2.04394	-2.08683	-1.22757	1.98091	1.40266	6.70042	-3.22309	1.82474	1.46517	0.564371	-1.58061	-1.98274	-0.84462	0.403144	1.419	6.56397	-3.4457	2.19678	0.0846263	0.228189	-2.1901	-1.37769	-0.698647	1.46336	1.13593	6.2023	-3.77652	1.62439	2.021	0.4008	-1.97937	-2.10809	-1.11154	1.40912	1.02704	5.74765	-3.40639	1.69546	1.6403	0.199429	-1.66229	-1.82468	-1.43845	0.709815	1.36034	6.04552	-3.97168	2.21208	0.727486	0.514582	-1.30702	-1.95171	-1.15815	1.50221	1.36467	6.81677	-3.62568	2.24221	1.39201	0.669702	-1.51	-1.48594	-1.10508	1.27892	0.621219	5.95866	-3.66959	2.0686	1.07951	0.0548126	-1.64547	-1.78633	-0.822813	1.59229	1.36968	6.29598	-3.82347	2.24576	1.71708	0.70069	-1.7864	-2.1552	-0.698566	2.18528	0.606176	5.9832	-3.85669	1.52267	2.08967	1.06504	-2.08938	-1.61804	-0.934748	0.883953	1.27991	5.96244	-3.05611	1.80966	0.827926	-0.203706	-1.64786	-1.77038	-0.738224	0.39606	0.922216	6.28213	-3.65315	1.98952	0.0786237	-4.175725e+01	4.537467e+01	3.617418e+00
93100	-0.490132	-2.15516	-1.71842	-0.783632	1.81147	1.00794	6.08335	-3.78247	1.89879	1.06469	0.26495	0.0580159	0.078671	0.107877	0.874093	0.144077	0.286567	0.220743	0.12959	0.504858	0.0231501	-0.0548921	-1.92739	-1.85388	-1.12408	1.94985	1.04688	6.24294	-3.41037	2.15033	1.34539	-0.583283	-1.95132	-1.9853	-1.54383	0.970822	1.1233	6.17838	-3.68788	2.06315	0.469655	-1.06474	-1.9897	-2.04891	-1.4402	2.16272	0.867381	6.28365	-3.12252	2.02733	1.96241	0.243919	-1.86062	-1.43458	-1.02523	0.405485	1.52975	6.15999	-3.42556	2.01383	0.297558	-0.563639	-2.24006	-1.73699	-0.908981	1.83614	1.11801	6.32673	-2.80594	1.50955	2.01978	0.665853	-1.82699	-1.52005	-1.23413	1.18293	1.23705	5.82347	-3.49428	1.74026	1.1469	-0.0287982	-1.28134	-1.63519	-1.39557	0.52356	0.822876	5.83841	-3.45546	2.25685	0.318957	-0.441993	-1.51041	-1.92789	-1.1422	2.02562	1.52013	6.73628	-3.51287	1.86588	2.15003	-0.133215	-1.67508	-1.69901	-1.25777	1.59129	0.328241	5.43593	-3.79528	1.84071	1.56415	-0.00230582	-1.9548	-1.51238	-0.695158	1.75019	0.998218	5.91432	-3.26365	2.02196	1.88257	0.0882573	-1.78144	-2.12867	-0.717887	2.15963	1.1035	6.53481	-3.12307	2.01013	2.20668	-0.639341	-2.23824	-2.03095	-0.534693	0.86825	0.904263	5.88902	-3.69475	1.89385	0.773446	-0.164889	-1.59856	-1.86005	-1.40602	0.161034	1.10992	6.0284	-3.14735	2.24312	-0.174031	-5.346130e+01	6.377766e+01	1.031636e+01
93200	0.0656004	-1.93571	-2.19207	-1.32576	2.29195	1.27988	5.99241	-2.89487	2.23186	2.17538	0.0621758	0.216441	0.155675	0.11946	0.440332	0.11252	0.122606	0.131464	0.156115	0.492184	0.0225416	-0.00951449	-2.0732	-1.96606	-1.09119	1.63058	1.11226	5.97847	-2.89686	2.28108	1.51864	-0.43149	-2.27876	-1.54994	-1.25026	1.34353	0.962804	6.30702	-2.5046	1.87295	0.689839	0.133179	-2.15907	-1.81593	-1.65933	2.19871	0.275139	5.60786	-2.50858	1.7429	1.49511	-0.128847	-1.982	-2.12706	-1.50583	0.308946	1.42536	5.59408	-3.39752	2.24186	0.474961	0.0783859	-2.17076	-1.98767	-1.0749	1.4758	1.1737	5.91508	-3.69918	1.64195	1.85363	0.210807	-1.80028	-1.31895	-1.17612	1.37937	0.98791	5.94853	-2.69173	2.00383	1.52903	-0.850058	-1.62522	-2.00748	-1.17624	0.9063	1.12354	6.1499	-2.90751	2.13477	0.870797	-0.412214	-2.04753	-2.0154	-1.54279	2.2485	1.35224	6.16661	-2.80635	1.24373	1.88463	-0.0483986	-2.2317	-1.51344	-1.10785	1.64274	0.245461	5.39462	-2.58316	2.29987	2.2836	0.319813	-2.01046	-2.0056	-1.04905	1.45085	1.06762	5.63875	-2.73585	1.93712	1.45148	0.0623633	-2.29857	-1.47098	-0.937869	2.10104	1.09655	6.16639	-2.7069	2.00231	2.12589	-0.301699	-2.0454	-1.2953	-0.745114	0.925551	0.702591	5.79688	-2.45893	2.22673	1.0333	-0.0954185	-1.42429	-2.12883	-1.34161	0.281768	1.05927	6.20013	-3.41452	2.24909	-0.160169	-4.574046e+01	5.671638e+01	1.097592e+01
93300	0.134238	-1.97805	-1.57074	-1.55274	2.14894	0.737769	5.98893	-2.50701	2.12276	0.659852	0.108332	0.0959773	0.104328	0.215152	0.343434	0.248304	0.0749977	0.159773	0.145346	0.563681	0.0260573	-0.0426448	-2.26747	-2.1342	-0.998242	1.40532	0.767254	5.94175	-2.61034	2.12697	1.69911	0.477518	-2.17	-2.26826	-1.33843	0.688831	1.111	6.07106	-2.31956	2.27587	0.766694	-0.711807	-1.83554	-2.00068	-0.664433	2.26512	-0.0561422	6.04622	-3.14482	1.68656	1.7741	-0.643924	-1.81933	-2.09929	-1.51555	0.485342	0.966381	5.30904	-2.04941	2.13595	0.27297	0.0212797	-2.21404	-1.71156	-1.13359	2.00873	0.543269	6.17912	-2.16015	1.51691	2.16496	-0.336639	-2.13505	-1.84269	-0.545003	1.14184	0.387787	5.82472	-1.85173	2.13011	1.25835	-0.158102	-1.63638	-2.06621	-1.03235	0.597685	0.890695	5.94893	-3.03546	2.29448	0.547524	-0.35208	-1.89557	-2.07455	-1.19931	1.92514	1.08512	6.01587	-3.04463	2.08712	2.29506	-0.248083	-1.98391	-2.16466	-0.556836	1.55494	0.335176	6.11591	-2.30346	2.2632	2.21907	0.0580995	-2.21604	-2.28336	-1.0727	1.87125	1.04972	6.19139	-2.00089	2.15693	1.75593	0.302478	-2.21903	-1.99201	-1.54307	1.8854	1.27556	5.69927	-2.83122	2.03424	1.87866	0.33069	-2.09529	-2.04446	-0.863373	0.880883	0.826536	5.66655	-2.77306	1.99098	0.802134	0.264865	-1.68904	-1.87676	-1.30008	0.564623	0.756486	5.81223	-2.95493	1.86814	-0.148048	-4.393949e+01	4.371056e+01	-2.289288e-01
93400	-0.531171	-1.41351	-1.64996	-1.76952	2.21829	0.290966	6.70414	-1.90473	2.12785	2.29228	0.0689187	0.155167	0.249341	0.114426	0.575053	0.0437609	0.201221	0.279539	0.0983501	0.46294	0.0228829	-0.414908	-1.79767	-1.668	-1.22255	1.94741	0.41363	6.05699	-2.83311	2.25284	1.26317	-0.923517	-2.19863	-1.18692	-1.20211	1.12693	0.527689	5.83561	-2.84571	2.1694	0.977533	-0.741382	-1.64254	-1.97661	-1.48672	2.02148	0.462794	5.77839	-3.30186	1.84471	1.43215	-0.716336	-1.5624	-2.20284	-1.17148	0.71443	0.814955	5.89977	-1.53937	2.12901	0.434189	-0.199883	-1.93782	-1.2369	-0.759233	1.86487	0.569611	6.44847	-2.22474	2.10585	2.17099	-0.490907	-1.99131	-1.33788	-0.905829	1.48937	0.699563	6.06847	-2.1518	1.67796	1.08034	-0.0373328	-1.21261	-1.40685	-0.562645	1.04227	0.222787	6.72531	-1.49498	2.08177	0.351011	-0.417405	-1.85649	-1.12676	-0.933342	1.95155	0.270527	5.88924	-2.42337	2.01615	1.98567	-0.850637	-1.67924	-1.90285	-1.18287	1.69478	0.332196	5.74319	-2.92859	2.29824	2.23767	-0.836444	-2.01914	-2.19671	-0.735853	2.22468	0.50183	5.83238	-3.00066	1.34318	1.83179	0.183638	-1.94263	-1.59217	-0.970913	1.74797	0.76544	5.69834	-2.93448	2.14195	1.8992	-0.549629	-1.43317	-1.73412	-1.39208	1.42353	0.73735	5.85987	-2.62176	1.86474	0.795719	-0.893247	-1.58979	-1.59008	-1.02436	1.04974e-06	0.530471	5.6927	-2.3135	2.11557	-0.301156	-6.263572e+01	4.921838e+01	-1.341734e+01
93500	-2.29371	-1.38445	-2.05277	-0.529398	2.09895	0.4355	5.82152	-3.91635	2.15258	0.889308	0.101783	0.141002	0.048499	0.077168	0.328016	0.0743688	0.0768861	0.855788	0.118278	0.523547	0.0265607	-1.71136	-1.93938	-2.15038	-1.11357	1.67246	0.837082	6.20642	-3.858	2.02348	1.21878	-1.44291	-2.24585	-2.07101	-0.915974	1.02764	0.852976	6.0171	-3.33164	2.02674	1.17025	-1.68642	-1.98731	-2.27169	-1.25325	2.24141	0.699904	6.45539	-3.35592	1.71575	1.52351	-1.45554	-1.24728	-1.88924	-1.19131	0.699333	1.17092	6.23984	-3.80899	2.03857	0.250005	-1.69106	-1.71571	-2.25841	-0.94052	1.78713	0.837701	6.12184	-3.86388	1.86259	2.13132	-1.48885	-1.77023	-2.15613	-0.919801	1.73025	0.975806	6.42448	-2.27886	1.64653	1.34642	-1.84111	-1.18362	-2.15643	-1.00314	1.38914	0.319314	6.12077	-2.36389	1.79729	0.742227	-1.9463	-2.02661	-2.05383	-1.04203	1.54236	1.11238	5.93134	-3.64822	2.16354	1.80526	-2.03364	-1.70607	-2.07542	-0.897358	1.58063	0.714421	6.14018	-3.63887	1.54721	1.13345	-1.98368	-1.55614	-1.63712	-0.885119	1.84701	0.902223	6.07671	-3.72973	1.96964	1.59119	-1.90512	-1.83348	-1.90578	-0.711421	2.07608	0.587937	5.95392	-3.48494	1.717	2.20771	-1.15834	-1.29128	-2.13402	-0.877658	1.44912	0.278937	5.89804	-2.69472	2.18641	1.14478	-1.50675	-1.24309	-2.17606	-1.09001	0.619517	0.590608	6.33563	-2.35519	1.89409	-0.186804	-3.474203e+01	5.052519e+01	1.578316e+01
93600	-2.20611	-2.08903	-2.20728	-1.12804	1.93256	0.586815	6.70849	-3.56158	2.13189	0.755278	0.0746771	0.0849959	0.10551	0.0527628	0.715596	0.0642238	0.0935989	0.0946515	0.33406	0.741485	0.027408	-1.95785	-1.66095	-2.07916	-0.961586	2.10188	0.651228	6.22751	-3.42398	1.90921	1.75944	-1.86155	-1.80599	-1.92633	-0.691225	1.38629	0.38521	6.50216	-3.66255	1.51663	0.314004	-2.16056	-1.98371	-2.1672	-1.27482	2.1952	0.753631	6.37364	-3.13525	1.86863	2.06007	-1.94968	-1.29493	-2.29037	-0.698739	0.613175	0.439958	5.94384	-3.15577	1.99473	0.0593459	-2.05046	-2.06905	-2.14402	-0.900393	2.09977	1.15279	6.34235	-3.54946	0.706133	2.18169	-2.087	-1.89485	-1.86239	-1.04883	1.28731	1.13303	6.07297	-3.0677	2.00997	1.46711	-2.14058	-1.20077	-1.89331	-0.852995	0.812416	0.766506	6.34985	-3.78836	2.29108	0.703391	-1.85655	-1.64979	-1.55114	-1.09757	2.1281	0.846722	6.02798	-3.61259	1.57086	2.00234	-1.98411	-1.99494	-1.56227	-0.798187	1.75371	1.1056	6.55986	-3.10806	1.60559	1.71133	-2.1429	-1.83758	-1.71993	-0.960509	1.86918	1.15482	6.20439	-3.06994	2.27542	1.90281	-1.65971	-1.29933	-1.99138	-0.884372	2.1255	0.556334	6.03767	-3.2885	2.1548	1.94647	-2.28137	-1.49993	-1.69031	-0.998114	1.09603	0.813086	6.04867	-3.29677	2.12595	0.749078	-2.13584	-1.49016	-2.29949	-1.00215	0.578587	0.838464	6.18606	-3.24267	1.78013	-0.220459	-3.017079e+01	5.529703e+01	2.512624e+01
93700	-2.09501	-1.41827	-2.04935	-0.606801	1.32039	0.407959	6.33814	-1.54274	2.27231	0.770953	0.113655	0.111773	0.0937075	0.0549921	0.323022	0.088489	0.3774	0.592262	0.0667078	0.265482	0.0258819	-1.66259	-1.63936	-1.93134	-0.724484	1.4656	0.671722	6.23958	-3.08245	1.93682	1.42375	-2.24627	-1.36517	-1.84353	-0.718626	1.47442	0.185963	6.57893	-3.07883	 1.93	0.960555	-1.06842	-2.0952	-1.91543	-0.736052	1.81548	0.182998	6.19416	-2.5194	1.99646	1.46988	-0.96825	-1.52193	-2.09332	-0.778443	0.542751	0.353988	5.67668	-2.40737	1.92405	0.16421	-1.95179	-1.75506	-1.75327	-0.862749	1.59537	1.2074	6.46255	-3.89635	2.08328	2.1687	-1.56046	-1.33866	-1.86053	-0.783013	1.20251	0.706247	6.1773	-3.5557	2.03525	0.934608	-1.32499	-1.39762	-2.02164	-0.679957	1.1688	0.551255	6.51687	-2.3177	1.76626	0.307707	-1.91754	-1.66249	-2.04083	-0.737074	1.65752	0.488542	6.04651	-3.26681	2.21494	1.88002	-1.79817	-1.96454	-1.76093	-0.759145	1.44721	1.06071	6.40731	-3.63912	2.01349	1.81035	-1.72806	-1.8254	-1.93857	-0.553031	1.87206	0.461024	 5.87	-2.89234	1.75708	1.5089	-2.23458	-1.85682	-2.28287	-0.97714	2.27318	0.603221	5.76569	-3.05553	1.55443	1.75591	-1.45563	-1.81815	-1.89783	-0.531578	1.53463	0.707138	6.78639	-1.46755	1.81552	0.700218	-1.69541	-1.54992	-2.10042	-1.04889	0.165913	0.768313	5.95907	-2.8362	2.24107	0.0491323	-4.669080e+01	5.282653e+01	6.135723e+00
93800	-1.62448	-1.71842	-2.25196	-0.0901501	1.72598	0.649715	6.64088	-2.5696	2.06785	-0.0772601	0.242795	0.091437	0.142121	0.212817	0.529256	0.118288	0.0837721	0.0887467	0.107414	0.42504	0.0229401	-1.76823	-1.81722	-2.19434	-0.669863	1.92181	0.779469	6.11981	-3.16131	1.98051	1.2338	-1.32791	-1.94679	-1.99253	-1.27946	1.15411	0.890699	6.16281	-2.81365	1.96501	0.773692	-2.04696	-2.20715	-1.70113	-0.576453	2.1039	0.461402	6.24916	-3.21442	1.75648	2.085	-1.63248	-1.72336	-1.91499	-0.514047	0.240286	0.254911	5.55954	-3.64354	2.08671	-0.14845	-1.36784	-2.11273	-1.90022	-0.594568	1.54245	0.861462	6.2307	-3.01645	1.81143	1.8617	-1.13068	-1.68384	-1.8313	-0.81419	1.28806	0.304217	5.4904	-3.36119	1.78938	1.18485	-1.4485	-1.54053	-2.26727	-0.847581	1.14637	0.899057	6.26586	-3.21058	1.8664	0.845403	-2.22937	-1.82648	-2.2391	-0.622376	1.89624	0.485436	6.07416	-3.11843	1.42573	1.48966	-1.59062	-1.81614	-1.93397	-1.12293	1.46864	1.13088	6.38433	-3.54806	2.26814	1.97412	-2.02245	-2.02337	-2.01106	-0.47251	1.66017	0.829154	6.04523	-2.84475	2.20268	1.75285	-1.18895	-2.10938	-2.28073	-0.414071	1.90306	0.845015	6.26071	-3.16067	2.00664	2.29739	-2.12115	-1.85423	-2.16113	-0.16841	1.43205	0.668413	6.61991	-2.84972	2.10475	1.32057	-1.98602	-1.29836	-1.68913	-1.09831	0.135202	0.794906	6.30341	-3.30075	2.29495	-0.316607	-4.119247e+01	5.444471e+01	1.325224e+01
93900	-1.00081	-1.70051	-1.42924	-0.40784	1.22759	0.646485	6.20324	-3.12429	2.17904	1.63006	0.738565	0.144055	0.153116	0.10958	0.900912	0.114026	0.0828383	0.454902	0.0638147	1.19336	0.0201254	-2.27472	-1.908	-0.970039	-0.611461	1.81533	0.545424	6.0755	-3.36563	2.04237	2.16631	-1.62983	-2.12645	-1.27866	-0.847618	1.15984	0.374599	6.14265	-2.64479	1.99066	0.711325	-1.95587	-1.94158	-1.12618	-1.16098	1.93891	0.575021	5.92978	-3.67195	2.25106	2.11737	-1.40963	-1.82282	-1.15048	-0.474986	0.0612162	0.441566	5.6616	-3.40229	2.17311	0.158643	-1.80706	-1.70441	-0.970911	-0.911115	1.81129	0.817262	6.20558	-3.5139	2.24991	2.171	-1.77427	-1.90095	-1.18379	-0.287974	1.21704	0.00532527	5.53584	-3.98059	1.38561	0.829505	-1.54052	-1.69425	-0.946205	-0.670492	0.735689	1.01656	6.46047	-2.43376	1.92505	0.41154	-2.25375	-2.19701	-0.92723	-0.424317	1.5692	0.800719	6.21001	-3.22159	2.19325	2.12609	-2.05102	-1.32293	-1.04189	-1.1226	2.03705	0.431521	6.09468	-3.25489	2.02031	2.25052	-2.07406	-1.77645	-0.855234	-0.671497	1.82839	1.15576	6.18122	-3.85993	2.21618	2.29593	-1.30632	-2.2501	-1.04736	-0.394172	2.16928	0.847786	6.30253	-2.93865	1.55213	2.07529	-1.37187	-1.50095	-1.0423	-0.480755	1.4027	0.534345	6.18719	-3.70395	1.89946	0.975367	-1.75609	-1.57139	-2.05069	-0.214767	0.0113899	0.537053	6.50441	-3.45632	2.19207	-0.234452	-6.069941e+01	6.293378e+01	2.234377e+00
94000	-0.567693	-1.16537	-0.136517	-1.07096	0.729871	0.816684	6.35479	-3.06051	2.2164	1.58764	0.398909	0.118345	0.30682	0.095239	0.473346	0.0640162	0.311757	0.3496	0.128868	0.376678	0.0289512	-0.915113	-1.63307	-0.212224	-0.862668	1.67426	0.95741	6.75756	-3.45157	1.99331	1.14938	-1.38501	-1.65823	0.0631815	-0.48005	1.04677	0.64832	6.90699	-3.23779	1.86563	0.426561	-1.33594	-1.74215	-0.0090837	-0.953353	1.68104	0.683988	6.51322	-2.82722	1.98206	1.36184	-0.80274	-1.67293	-1.26908	-0.847808	0.209956	0.818756	5.7927	-3.02622	2.00927	-0.116501	0.0747309	-1.89777	-0.334444	-0.340074	1.66702	0.735135	6.5395	-3.76159	1.87839	2.29106	0.250193	-1.25337	0.286741	-0.796451	1.47683	0.359948	5.97565	-3.50301	1.7722	1.09641	-0.938795	-1.29709	0.0520457	-0.872523	1.07725	0.985363	6.69416	-2.72969	2.27022	1.07616	-0.727478	-1.68586	0.187733	-0.664884	1.96878	0.799754	6.45021	-3.49463	2.05072	2.29265	-1.10259	-1.44611	-1.31052	-0.510988	1.94844	0.611515	6.85482	-3.95562	2.08694	2.27739	-1.24745	-2.05354	0.0483002	-0.267966	1.44493	1.05357	6.3336	-2.64856	1.86782	1.29768	-0.917841	-1.75404	0.2247	-1.06252	2.08359	1.60248	6.56771	-3.69069	2.13146	2.24129	-0.154393	-1.64699	-0.638808	-0.866589	1.2548	0.888322	6.12625	-3.08478	1.90725	0.85219	-2.15072	-1.81203	-0.0980796	-0.612141	0.3864	0.590849	6.25249	-3.71358	2.1715	-0.001423	-7.056497e+01	4.674621e+01	-2.381876e+01
94100	-2.23724	-1.97831	-1.48422	-0.852835	1.18242	0.663975	6.71738	-2.67669	2.24825	1.92622	0.171579	0.122816	0.30845	0.14949	0.287944	0.157704	0.0394727	0.0919505	0.168117	0.643688	0.0279657	-1.99808	-1.49444	-1.57948	-0.413684	1.2513	0.910064	6.63766	-3.10162	2.16729	1.24147	-2.08485	-2.05454	-0.981086	-0.893737	1.08309	1.33502	6.80993	-3.25542	2.22191	1.12674	-2.26862	-1.97699	-2.00348	-1.29042	1.8256	1.17998	6.6662	-2.87002	2.15014	1.5728	-1.48333	-1.43125	-0.323078	-0.621069	0.465762	0.969431	6.43857	-3.50647	1.99785	-0.00692813	-2.25105	-1.43	-0.936726	-0.275662	1.99499	0.420374	6.8054	-3.10348	2.08162	2.10495	-2.18667	-1.32563	-1.65705	-0.650687	1.41511	0.78967	6.43319	-3.00565	2.14685	1.55308	-1.79443	-1.24081	-1.41591	-0.999272	0.732676	1.20232	6.59177	-3.15402	2.18807	0.559177	-2.10726	-1.71214	-0.948333	-0.499222	2.05999	0.532834	6.43125	-2.95901	1.958	2.04317	-1.3035	-1.66261	-1.29482	-0.895758	1.46253	1.12898	6.69099	-2.99631	2.21467	1.73298	-1.66387	-1.40801	-0.862881	-0.377538	1.43087	0.534883	6.20016	-2.93486	2.09785	1.27274	-1.65339	-1.98347	-1.41029	-0.373537	1.73871	1.1851	6.58203	-3.31152	2.29456	2.00558	-1.9192	-1.69091	-1.27709	-0.430698	1.34593	1.04381	6.83457	-2.56564	2.20358	1.26926	-1.61143	-1.56258	-1.46924	-0.14683	0.428907	0.646834	6.86845	-3.2293	2.18258	0.00283064	-3.850848e+01	4.667233e+01	8.163847e+00
94200	-2.23095	-1.01332	-0.605691	-0.394376	1.18207	0.833697	6.36295	-3.83653	2.15788	0.322489	0.36873	0.0694557	0.126157	0.126482	0.432292	0.229843	0.0618271	0.107317	0.0469767	1.01093	0.0245525	-1.09423	-1.5375	-0.818356	-0.33468	1.43578	0.966105	6.61774	-3.85356	2.15601	 1.25	-0.693509	-1.53251	-1.25866	-0.731829	1.06688	0.780698	6.75089	-3.95579	2.21539	0.986225	-0.764049	-1.77295	-0.716264	-0.498771	1.9964	0.466403	6.58625	-3.61707	2.15131	1.76274	-1.2825	-1.54664	-1.05298	-0.597983	0.368801	1.13041	6.5877	-3.64157	2.21578	0.276616	-1.2122	-1.56408	-0.203584	-0.21047	1.91033	0.123335	6.35333	-3.74531	2.18031	2.19728	-0.877021	-1.34586	-0.77483	-0.509828	1.27544	1.03086	6.74459	-3.89872	1.98742	1.11171	-0.336962	-1.73711	0.123897	-1.36571	0.582791	1.88911	6.60747	-3.8299	2.21902	0.608152	-0.796599	-1.32303	-1.04559	-0.346243	2.2006	0.337427	6.63779	-3.69025	1.73298	2.15033	-1.65332	-1.55851	-1.38884	-0.599687	1.54842	0.597604	6.42457	-3.73676	2.17504	1.73177	-1.45451	-1.14915	-1.6268	-0.770867	1.61301	0.996739	6.57067	-3.66939	2.20824	1.28655	-0.892156	-1.33038	-0.992624	-0.918	2.18672	1.2398	6.80764	-3.91319	2.10195	2.01951	-1.49318	-1.38738	-1.44835	-0.489919	1.37659	0.818076	6.75795	-3.73218	2.25517	1.06672	-1.40553	-1.72073	-0.743597	-0.230866	0.372668	0.687092	6.67737	-3.43678	2.07947	-0.206228	-4.129885e+01	5.021488e+01	8.916032e+00
