iter	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVGC(1)	M_lnkDCVCC(1)	M_lnkElimDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkDCVG(1)	M_lnISkDCVC(1)	M_lnISkNDCVC(1)	V_lnkDCVGC(1)	V_lnkDCVCC(1)	V_lnkElimDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkDCVG(1)	V_lnISkDCVC(1)	V_lnISkNDCVC(1)	lnkDCVGC(1.1)	lnkDCVCC(1.1)	lnkElimDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkDCVG(1.1)	lnISkDCVC(1.1)	lnISkNDCVC(1.1)	lnkDCVGC(1.2)	lnkDCVCC(1.2)	lnkElimDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkDCVG(1.2)	lnISkDCVC(1.2)	lnISkNDCVC(1.2)	lnkDCVGC(1.3)	lnkDCVCC(1.3)	lnkElimDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkDCVG(1.3)	lnISkDCVC(1.3)	lnISkNDCVC(1.3)	lnkDCVGC(1.4)	lnkDCVCC(1.4)	lnkElimDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkDCVG(1.4)	lnISkDCVC(1.4)	lnISkNDCVC(1.4)	LnPrior	LnData	LnPosterior
50000	0.705433	1.06235	0.713483	0.943388	0.75375	0.86537	0.631674	0.277406	0.399506	1.0071	0.347633	1.12178	-5.48451	-8.24832	3.16052	4.06497	2.09071	-2.00448	0.112413	0.263719	0.128217	0.134866	1.22084	1.18491	4.80513	1.35522	-4.92559	-7.98008	3.24364	3.37247	1.25655	-1.82244	1.15317	-5.20459	-8.52013	3.24645	3.26843	2.76989	-1.25034	1.12618	-5.76976	-8.02748	3.11416	3.04738	1.90661	-2.3473	0.75702	-5.55064	-7.72884	2.48181	4.08645	2.30731	-3.80831	-4.386511e+01	-3.350735e+02	-3.789386e+02
50100	0.872391	0.972085	0.632776	0.903203	0.443525	0.73915	0.611555	0.697975	0.631834	0.692821	0.484544	0.28381	-5.13257	-6.32594	2.99038	4.22641	1.06059	-1.57469	0.121456	0.113082	0.0622473	0.100094	3.03211	2.57583	9.65529	0.492081	-5.00536	-6.07421	3.62401	3.77646	1.16715	-2.73488	0.374192	-4.76704	-6.30414	2.60041	3.69397	2.04849	-1.65031	0.278968	-5.1072	-6.77528	2.65897	3.46657	2.04356	0.160842	1.04462	-5.08505	-6.49663	3.3225	4.02695	2.25096	-4.58252	-5.000563e+01	-3.350847e+02	-3.850903e+02
50200	0.853371	1.02249	0.802566	0.848288	0.894505	0.709234	0.850282	0.627033	0.595144	0.59002	0.520649	0.861321	-4.59503	-3.32631	3.44631	4.24199	1.74065	-1.99931	0.107528	0.1184	0.109946	0.146381	1.68731	1.84755	2.2081	0.0279233	-4.33479	-3.59279	3.51015	3.61667	1.83299	-1.57765	0.668473	-4.69862	-3.23779	3.942	3.79178	2.60543	-2.03404	0.433728	-4.11033	-3.84799	3.21464	3.77491	1.11481	-1.14073	1.04441	-4.4761	-3.59594	4.22592	4.18883	1.97074	-2.07003	-4.521286e+01	-3.386741e+02	-3.838869e+02
50300	0.865076	0.967549	0.593749	0.747068	0.574497	0.866071	0.593104	0.223357	0.419575	1.05327	0.616851	0.705463	-4.63669	-2.27039	4.29274	4.08113	3.37287	-2.36172	0.0401361	0.15074	0.13958	0.103724	1.83657	1.91916	1.70672	0.873634	-4.54195	-2.30424	4.20405	3.79414	1.38097	-2.42391	0.652717	-5.02452	-1.86997	4.56913	3.59504	2.72457	-2.43082	0.837469	-5.03968	-1.98263	3.76974	3.86265	1.37929	-1.25952	0.671994	-5.1558	-2.78609	3.69904	4.16222	2.43964	-1.677	-4.124115e+01	-3.315492e+02	-3.727903e+02
50400	1.03321	0.903808	0.554548	0.834826	0.623854	0.727439	0.983589	0.28178	0.491874	1.00957	0.461065	0.253666	-4.18743	-2.5674	4.18695	4.51249	0.897268	-2.32218	0.0850636	0.0544747	0.396113	0.169094	1.46663	1.54563	1.81002	0.369279	-4.1195	-1.88488	4.46807	3.89274	0.918114	-2.71992	0.0209027	-4.21863	-2.61359	4.47529	3.72477	1.482	-2.56149	0.378977	-4.05926	-1.80299	4.31824	3.27564	0.702412	-2.05797	0.576259	-4.21248	-2.77538	3.27449	4.56364	1.82003	-0.857639	-4.142155e+01	-3.316812e+02	-3.731027e+02
50500	0.920446	0.935734	0.893613	0.870958	0.754348	0.876515	0.751233	0.278375	0.430696	0.847837	0.426662	0.96823	-3.82138	-2.94273	4.54273	2.82856	0.410349	-1.83376	0.244025	0.101547	0.4116	0.109378	3.31312	1.91301	4.05469	0.968477	-3.70549	-3.23947	4.27257	3.87283	0.493309	-2.09791	1.03018	-3.07324	-2.579	3.9981	3.31973	0.826057	-1.76854	1.01142	-4.21343	-3.9822	4.43124	3.23293	0.499458	-2.78606	1.11101	-3.93606	-2.55217	4.57407	4.24343	1.8485	-3.60903	-5.111849e+01	-3.279510e+02	-3.790695e+02
50600	1.01943	0.855696	0.682589	1.02633	0.334206	0.836331	0.829841	0.306963	0.557435	0.77288	0.846995	0.817754	-2.66176	-3.21144	3.74453	3.11731	-0.278466	-1.62779	0.154771	0.0486133	0.104991	0.110183	2.05677	1.17489	2.06882	1.147	-2.54724	-2.78132	3.771	3.14063	-0.955897	-2.26727	1.23383	-2.48783	-3.5563	4.00815	2.15216	-0.144512	-2.21662	0.813875	-2.93468	-3.81679	3.12751	3.16321	-1.15404	-1.90098	1.36382	-2.57428	-2.97616	4.24692	4.15471	0.52466	-2.38508	-4.441249e+01	-3.381125e+02	-3.825249e+02
50700	0.987626	1.08413	0.865153	0.855779	0.541909	0.766093	0.744795	0.327004	0.466851	0.777816	0.316665	0.899133	-2.29349	-2.75599	4.38669	3.01362	-2.06157	-3.21219	0.170505	0.142903	0.164317	0.192938	2.16976	3.37614	1.69089	1.60934	-1.74642	-2.41874	3.94836	4.23514	-1.70371	-1.99586	0.424886	-1.97752	-3.37217	3.60717	3.88158	-0.590655	-1.71047	0.368981	-2.25303	-3.30125	4.04659	4.18685	-2.00731	-3.5578	0.98874	-1.92728	-1.77717	3.97808	4.30304	-1.19872	-3.44789	-5.307940e+01	-3.318633e+02	-3.849427e+02
50800	0.868077	0.815262	0.820961	0.784916	0.694359	0.91322	0.715007	0.323738	0.472506	0.653692	0.462382	0.762136	-1.08726	-2.07815	3.09839	2.67264	-1.92106	-4.28187	0.0808081	0.216457	0.218142	0.0676299	2.09568	4.38675	5.20619	1.18748	-0.747377	-1.92001	2.98883	3.84244	-2.88639	-1.58604	0.83345	-2.2861	-2.23493	3.38341	3.93747	-0.330981	-2.01465	1.49553	-0.525146	-1.92536	3.08463	3.09471	-3.14455	-0.836557	1.03918	-1.35423	-2.84198	2.76931	3.8785	-0.964613	-2.83128	-5.683870e+01	-3.314196e+02	-3.882583e+02
50900	1.01817	0.874743	0.727816	0.613902	0.544909	0.903734	0.968281	0.512187	0.352531	0.695283	0.679221	1.4275	-1.61727	-2.01975	4.44319	3.49131	-0.281299	-1.57934	0.0784083	0.145507	1.06001	0.246022	2.0897	1.9706	2.18737	1.43211	-1.70799	-1.61811	4.4555	2.92964	-1.44849	-2.6222	1.4571	-1.72734	-3.31891	3.58888	1.9931	-0.378179	-1.76508	1.69134	-1.78167	-2.41722	4.0688	2.95895	-0.645493	-0.69782	1.5987	-2.07114	-1.82431	3.81941	3.08996	-0.339326	-2.63595	-5.079365e+01	-3.301482e+02	-3.809418e+02
51000	0.965382	0.922632	0.622195	1.05984	0.465116	0.832782	0.687725	0.570419	0.436101	1.20014	0.529684	2.11592	-1.78727	-0.896668	3.70079	2.78491	-0.427065	-2.04941	0.0718056	0.467112	0.430492	0.237805	2.0347	0.860687	1.74633	2.33017	-1.58064	-0.313542	3.93147	1.9483	-1.83379	-2.29748	2.02358	-1.99233	-1.01288	3.70181	2.08285	-0.336354	-2.09506	2.43243	-2.64262	-0.975892	3.37305	1.77064	-1.82435	-2.387	1.94698	-0.731522	-0.213745	3.42374	2.3752	-1.6115	-3.90332	-5.456380e+01	-3.373196e+02	-3.918834e+02
51100	0.718201	0.997567	0.748112	1.16649	0.623998	0.865586	0.664353	0.374905	0.407731	0.694626	0.793849	3.44062	-0.991388	-0.507933	4.14068	3.58808	-2.63482	-3.30818	1.46453	0.269214	0.146747	0.0732288	3.4847	1.2719	3.18757	2.89481	-2.11	-0.62773	4.26861	1.95415	-1.39685	-3.49097	 2.24	-0.427199	0.193098	4.10031	2.4369	-2.1999	-2.31598	3.47474	-1.34271	-0.176062	4.23107	0.500935	-2.1705	-3.15673	2.62278	-0.767405	-0.148388	4.25628	3.48903	-1.59139	-3.43578	-5.772203e+01	-3.339669e+02	-3.916889e+02
51200	0.745888	0.975934	0.77283	0.808847	0.365128	0.701265	0.762886	0.344965	0.39071	0.670722	0.429572	2.23694	-0.412812	1.23932	4.08173	1.90342	-2.76475	-0.987696	0.162946	0.279474	0.383431	0.289574	3.28723	0.884838	1.84296	2.52496	-0.975405	1.09522	3.89225	3.41252	-1.81463	-1.71937	1.66819	-0.0120973	1.26497	3.67402	2.12365	-2.21238	-1.38298	2.05655	-0.67332	1.00832	3.67196	2.21882	-2.0635	-0.7382	2.9741	0.292587	1.18842	4.24008	3.2493	-1.84068	-1.5812	-5.225913e+01	-3.368314e+02	-3.890906e+02
51300	0.693791	0.82946	0.946097	0.946966	0.615676	0.755767	0.683114	0.426864	0.605231	0.636967	0.369484	1.77098	-0.0525405	2.56691	4.27403	4.54538	-3.37265	-2.88638	0.051678	0.136242	0.402204	0.324972	2.05349	1.51329	2.10518	1.93774	-0.142229	2.93538	4.04546	2.47946	-3.54685	-2.39342	1.8363	-0.388445	2.5671	4.23493	2.64121	-2.09813	-2.35252	1.72178	-0.253113	2.12552	3.88961	3.20935	-3.77753	-2.71692	1.74579	0.191005	3.24542	3.42094	4.07401	-3.57484	-1.41732	-4.394975e+01	-3.323328e+02	-3.762825e+02
51400	0.921113	0.938089	0.687348	0.912767	0.465589	0.825502	0.825558	0.521098	0.545346	0.644929	0.734887	1.36428	0.947436	-3.29488	4.24511	2.67599	-4.45722	-2.71839	0.0704607	0.0740606	0.937259	0.0540721	1.41952	3.2361	6.33199	1.81832	1.06649	-3.3362	4.19114	3.14811	-4.52654	-2.45429	1.25222	1.17728	-2.17404	4.22729	1.76687	-3.75303	-3.01916	1.15282	1.49361	-1.67871	3.90088	3.80827	-4.41471	-1.00564	1.21662	0.960558	-3.41363	4.23977	3.99225	-3.82681	-2.03218	-5.195101e+01	-3.340461e+02	-3.859971e+02
51500	0.86157	1.08944	0.70446	0.629224	0.477815	0.828994	0.719891	0.336374	0.632365	0.900937	0.777593	0.735052	0.0183746	-3.13691	4.23469	2.31398	-4.13984	-3.29405	0.16572	0.141619	0.160418	0.107651	3.03969	1.1243	2.37783	0.787496	-0.28431	-1.91214	4.08004	4.07356	-3.85129	-2.91732	1.08113	0.342026	-3.1048	4.12881	2.7019	-3.37361	-4.38441	0.984924	-0.634778	-3.4917	4.11539	3.35512	-3.73422	-4.17498	0.77506	0.264621	-3.07844	3.9056	3.97944	-2.62042	-2.93582	-4.661389e+01	-3.377194e+02	-3.843333e+02
51600	0.888386	0.906008	0.931447	0.820671	0.506716	0.931282	0.661055	0.361879	0.367276	0.730164	0.87391	1.36736	0.706742	-1.39145	4.24604	3.48218	-3.98181	-2.37725	0.051484	0.137651	0.0732973	0.121833	1.30778	2.17583	2.19553	1.2284	0.370305	-1.0554	4.37495	4.24503	-4.32865	-3.89182	1.56145	0.983099	-1.35885	4.38288	3.5493	-3.58234	-2.48599	1.13154	1.18417	-1.16057	4.53559	3.74215	-4.34691	-1.66421	1.52277	0.619436	-1.40812	3.76822	4.40584	-3.86317	-2.19658	-3.691930e+01	-3.343488e+02	-3.712681e+02
51700	0.586373	0.721009	0.912848	1.19223	0.692431	0.804477	0.913021	0.203503	0.601023	0.876334	0.483492	2.15553	0.767793	-3.25899	4.47155	2.78698	-3.83913	-3.1481	0.227761	0.080633	0.11772	0.117598	3.77987	2.71557	2.53599	2.40514	1.15961	-3.47717	4.51015	2.2572	-4.23425	-2.42577	2.00191	0.821648	-3.30249	4.25695	2.72142	-3.31816	-2.24986	2.17254	1.02539	-2.88489	3.95408	3.22117	-3.44981	-0.731362	3.00885	0.501597	-3.96648	4.01686	3.50282	-3.42232	-4.5872	-4.609045e+01	-3.337749e+02	-3.798653e+02
51800	0.819313	0.86812	0.877457	0.800456	0.405198	0.802226	0.63684	0.487291	0.473004	0.78988	0.617844	2.23878	-0.0793619	-2.69329	2.7935	2.46994	-4.53699	-2.62415	0.0712831	0.433696	0.233858	0.0707627	1.24201	1.31091	1.5785	2.70448	-0.828519	-3.66562	3.1905	2.4352	-3.1225	-2.32856	2.2505	0.583544	-3.0612	3.19313	2.17481	-3.01614	-1.42761	1.73417	-0.618318	-2.0067	2.48167	2.48217	-3.4498	-1.54359	2.43576	0.11363	-3.2874	2.70006	2.27356	-3.44719	-3.1584	-5.049204e+01	-3.330063e+02	-3.834983e+02
51900	0.819628	0.668776	0.783973	0.947291	0.548881	0.830757	0.542106	0.399568	0.489975	0.880851	0.696619	0.999837	0.445482	-4.58108	2.78424	4.06817	-3.29295	-0.824663	0.0972993	0.123038	0.244063	0.145628	0.817256	1.29416	2.56725	1.43073	0.23191	-4.20558	2.5504	3.38836	-2.91501	-0.441469	1.12251	0.568439	-4.36941	2.7865	3.25696	-3.24867	-1.31306	0.466595	0.0408337	-3.99922	3.04628	4.29005	-2.79035	-0.0656616	1.32985	0.0665711	-4.16606	1.95583	4.55555	-3.39149	-2.82866	-4.519208e+01	-3.326914e+02	-3.778835e+02
52000	0.890732	0.787088	0.881521	1.06839	0.506342	0.775967	1.0328	0.413674	0.49986	0.784853	0.567029	2.13133	0.116496	-3.95026	2.28175	1.43918	-2.88762	-1.98085	0.327194	0.180666	0.124079	0.480044	4.10546	2.49931	4.71284	1.92151	0.350451	-4.04891	2.90171	2.98649	-3.72751	-1.3868	2.38958	0.587023	-4.29493	2.66632	2.1591	-2.21362	-0.456125	2.2045	0.919079	-4.05596	2.76946	1.83928	-3.98885	-0.365032	2.88446	-0.353381	-4.29351	1.54589	3.23479	-2.65188	-1.43978	-5.938085e+01	-3.306263e+02	-3.900071e+02
52100	0.677441	0.920232	0.960968	0.930963	0.489111	0.830088	1.01278	0.427177	0.497237	0.743439	0.493679	3.91608	-0.854091	-4.77531	3.49982	3.08641	-1.61175	-2.90402	0.459678	0.373662	0.0764035	0.100978	2.89168	6.8784	1.32207	2.9545	-1.24109	-4.78069	2.83609	2.49162	-1.91256	-1.02578	3.11461	-0.129019	-4.77114	2.77896	1.68126	-2.56418	-1.33729	3.9904	-2.01065	-4.72938	3.17342	0.884895	-1.87198	-2.50293	3.01542	-1.36233	-5.07014	3.93122	3.09601	-0.476394	-2.68663	-6.222399e+01	-3.287660e+02	-3.909900e+02
52200	0.639953	0.886971	0.80295	1.01348	0.5065	0.842068	0.651732	0.401323	0.395417	0.815444	0.597527	1.59659	-0.792579	-5.14875	2.59275	3.95019	-0.762814	-0.982818	0.232496	0.0901689	0.106865	0.0749755	1.52496	1.46119	1.42587	1.72588	-0.694622	-5.02435	2.89099	3.35452	-2.26234	-0.964663	1.885	-0.326704	-4.86477	2.9216	2.94071	-2.03895	-1.11252	1.81288	-0.47557	-4.91165	2.99681	3.41061	-2.22632	0.110843	2.16029	-1.2128	-4.98604	2.68318	3.59621	-1.02812	-0.752221	-4.184150e+01	-3.266321e+02	-3.684736e+02
52300	0.812541	0.833292	0.890489	0.96413	0.48449	0.767063	0.814423	0.325638	0.474006	0.591553	0.516917	2.2445	0.513957	-4.3857	4.09287	3.40988	-4.57737	-4.4443	0.0622207	0.164364	0.351856	0.189334	1.99393	1.91993	3.51682	2.53212	0.408924	-4.10692	4.12496	2.42504	-3.80913	-2.43653	2.13532	-0.122362	-4.23426	3.68948	2.47472	-2.44181	-1.67486	2.15023	0.562185	-4.37295	3.64464	2.7368	-4.45235	-3.64903	2.14345	1.5326	-3.65686	4.09651	4.3633	-3.97895	-2.94498	-4.660997e+01	-3.286404e+02	-3.752504e+02
52400	0.883013	0.95654	0.898666	0.970375	0.464775	0.761334	0.60676	0.469357	0.370792	0.997474	0.559022	1.86485	-0.0708432	-3.72012	2.14227	2.59524	-4.12933	-0.875886	0.643067	0.193793	0.0554132	0.837973	1.30273	0.413211	3.67802	1.74296	0.0485795	-3.15846	1.62337	4.4807	-3.95382	-1.035	1.45912	0.50759	-3.76224	3.80848	2.75693	-3.0806	-2.02331	2.50997	0.600417	-3.48848	1.58038	2.84296	-4.17831	0.0332942	1.5483	0.639202	-4.14317	2.12191	3.96033	-3.96295	-0.481373	-6.627061e+01	-3.367472e+02	-4.030179e+02
52500	0.934823	0.93425	0.540402	0.786003	0.729607	0.924651	0.672567	0.242765	0.546868	0.860538	0.320339	1.42412	1.07048	-3.40509	4.15439	2.88854	-3.61093	-3.88359	0.0935703	0.0814003	0.0512775	0.154451	0.90992	0.806188	1.56922	1.38546	0.6651	-3.60972	4.21443	2.61501	-4.20133	-2.24766	1.60773	1.14015	-3.52503	3.85238	2.3009	-3.84766	-2.18127	1.16419	0.927163	-3.27886	3.64927	2.63602	-4.56986	-2.65457	1.12114	1.17336	-3.42292	4.2696	3.81103	-3.40841	-3.07603	-3.556108e+01	-3.345316e+02	-3.700927e+02
52600	0.592081	1.01302	0.880509	1.11655	0.745853	0.786579	1.14037	0.306849	0.505954	0.710533	0.66196	3.70666	-0.825195	-4.11785	4.46817	1.28101	-2.29806	-3.05795	0.0830039	0.264711	0.101203	0.122171	1.79431	2.52244	2.46798	3.79637	0.148123	-4.32661	4.11336	1.645	-3.81277	-2.47166	3.43802	-0.439012	-4.13156	4.5417	1.6323	-2.20832	-2.63075	3.11429	-0.824342	-4.47288	4.13781	1.78969	-3.2006	-3.31581	3.78316	-0.833815	-3.62416	4.43803	2.83206	-1.82311	-3.35207	-4.512635e+01	-3.344971e+02	-3.796235e+02
52700	0.700975	0.75852	0.838555	1.22514	0.545387	1.07169	0.667515	0.445437	0.487639	0.821247	0.753021	3.98058	0.353182	-4.78879	3.33103	1.06464	-3.66558	-0.719617	0.285567	0.140909	1.01487	0.133862	2.11437	3.59455	1.50847	4.15592	0.310642	-4.89335	3.26849	1.52282	-3.03446	-0.939524	4.48351	0.252435	-6.23402	3.76749	0.000395782	-2.26404	-1.39514	3.61229	0.173972	-6.76517	3.57836	0.929531	-4.30818	-1.13049	3.61023	-0.00559821	-5.13284	3.33173	2.59163	-4.06439	-1.10475	-5.513539e+01	-3.392159e+02	-3.943513e+02
52800	0.767687	0.720196	0.926925	1.02454	0.56958	0.749779	0.725943	0.255924	0.510483	0.869639	0.722503	2.91642	0.0621595	-4.37481	4.44295	1.82869	-4.40001	-2.31345	0.194803	0.0929567	0.752942	0.645524	2.27258	3.56832	1.41895	2.88971	-0.367947	-2.01888	3.90757	2.92541	-3.36205	-3.04859	3.17232	-0.27513	-5.20847	3.66483	0.757626	-2.20642	-1.51179	3.195	0.103962	-5.58878	3.9518	1.04343	-3.17429	-1.33006	3.41186	0.351112	-5.28217	4.15754	3.49069	-3.23781	-2.18373	-5.984466e+01	-3.340025e+02	-3.938472e+02
52900	0.780712	0.886846	0.958715	0.902121	0.570867	0.864896	0.76775	0.267325	0.664246	0.812188	0.868172	2.21886	-0.0672802	-3.94656	4.60094	2.79637	-3.26249	-3.91937	0.0743266	0.146794	0.0783493	0.0747985	0.867974	1.50642	2.02288	2.06512	-0.236554	-3.86356	4.11684	3.09018	-3.12835	-2.29777	2.02724	-0.207269	-4.11331	4.47541	2.87424	-2.60769	-3.03206	2.48916	0.00689786	-3.76657	4.40128	3.34889	-4.35985	-2.27857	1.96996	-0.180161	-3.87234	4.44271	4.30594	-2.80776	-3.77078	-3.487411e+01	-3.329951e+02	-3.678692e+02
53000	0.644543	0.766207	0.838616	0.992334	0.473789	0.834987	0.631178	0.298924	0.34909	0.968132	0.724575	2.44777	-0.0446289	-4.94472	3.40022	3.09571	-4.18274	-1.2355	0.119139	0.784444	0.0900302	0.100231	1.38676	3.38293	1.69461	3.05294	-0.885279	-4.797	3.55887	2.37105	-2.61189	-2.08724	2.30478	0.71566	-5.14914	3.6747	2.3026	-2.99184	-1.41598	2.17473	-0.0856319	-5.01176	3.52348	3.42956	-3.59106	-1.56224	3.02913	0.161514	-5.49187	3.32449	3.69132	-2.47995	-1.84485	-4.791110e+01	-3.295856e+02	-3.774967e+02
53100	0.792228	0.825058	0.785715	0.951501	0.408697	0.820793	0.683899	0.603201	0.522144	0.849965	0.565219	2.60771	-0.144841	-4.04164	3.54381	2.08655	-3.70414	-2.55897	1.50454	0.076459	0.567952	0.53521	5.79972	1.12831	0.982003	2.31094	-0.544776	-3.07254	4.30208	2.37496	-3.34383	-2.55609	2.77041	-0.0557346	-4.18368	4.55907	1.31971	-2.81175	-3.13975	2.62132	-0.604189	-4.16287	3.35111	1.46496	-3.59352	-1.63773	3.2388	0.249717	-3.57129	3.35426	2.17704	-3.02099	-3.39857	-6.485997e+01	-3.329068e+02	-3.977668e+02
53200	0.947772	1.0774	0.839439	0.640691	0.572301	0.836459	0.656599	0.290431	0.346198	0.924132	0.449135	3.30143	0.228768	-3.72308	3.60599	0.867184	-1.72705	-1.5483	0.0393202	0.0767771	0.237568	0.228933	1.2443	1.73923	0.560054	3.35023	-0.158325	-4.2168	3.49438	0.491906	-2.56397	-1.25675	3.49731	-0.038855	-4.17612	3.27882	0.926052	-1.9595	-0.92089	3.4572	-0.0636142	-3.30752	3.4831	-0.107507	-2.78599	-0.464294	3.31242	0.059321	-2.87533	2.41936	1.10933	-2.771	-2.15564	-4.816491e+01	-3.318059e+02	-3.799708e+02
53300	0.882976	0.842619	0.698209	0.778738	0.47423	0.838405	0.744898	0.317893	0.558454	0.935044	0.603228	4.44043	-0.0246491	-5.07938	1.99283	-4.24644	-2.47887	-0.315462	0.0620162	0.0622942	0.104519	0.0926692	11.2654	1.79642	1.17208	4.22512	0.202866	-4.97404	1.82552	-0.0460535	-2.81778	0.429219	4.34453	0.0076828	-5.14246	2.08943	-0.505369	-2.08769	0.146911	4.51472	0.19174	-4.67577	1.87476	-0.303349	-4.52277	-0.020658	4.15397	0.169715	-5.31912	2.20113	1.29342	-3.28168	-0.935295	-4.313747e+01	-3.292349e+02	-3.723724e+02
53400	0.621745	0.872356	0.877305	1.14268	0.536047	0.898283	0.703533	0.180547	0.309758	0.682583	0.534084	4.49984	0.475419	-4.98685	2.53679	1.68436	-4.52941	-2.32595	0.177998	0.115361	0.368206	0.419236	1.64246	4.04388	2.89833	3.99515	0.5379	-4.95188	1.57068	1.74406	-3.97123	0.0482807	4.09209	0.32014	-4.70968	2.59452	1.20073	-2.73555	-0.600048	4.38205	0.130006	-5.4945	2.59235	0.171851	-3.86164	-1.82306	4.53641	0.583865	-4.8733	2.10785	1.70725	-3.28123	-2.94981	-4.856995e+01	-3.301948e+02	-3.787647e+02
53500	0.645875	0.929896	0.773449	0.957995	0.467257	0.708351	1.36319	0.448988	0.418963	0.749651	0.695483	3.35286	0.00276666	-5.26738	2.6732	2.12102	-3.59073	-1.87566	0.121162	0.114733	0.198637	0.29292	1.34616	2.64549	0.996089	3.6012	0.294141	-5.66525	3.66099	1.71152	-3.3994	-2.29487	3.52533	0.296492	-5.83229	2.51888	0.616689	-2.99272	-1.72213	3.15321	-0.233447	-5.52812	3.22381	1.47595	-3.47895	-1.56679	3.50826	0.109407	-4.8318	1.86416	2.32427	-2.89148	-1.16156	-4.623542e+01	-3.361916e+02	-3.824270e+02
53600	0.717493	0.903777	0.812007	1.03045	0.537555	0.746183	0.575835	0.248483	0.436352	0.619917	0.620573	3.59744	0.503974	-7.69405	2.11925	3.04473	-3.80098	-1.20621	0.151706	0.107891	0.202273	0.0974708	4.59544	1.40344	3.23393	4.26553	0.629301	-7.89899	1.98436	0.0405211	-3.80078	-0.202445	3.01568	0.265983	-8.32227	2.42774	1.61315	-2.62295	-0.726857	3.821	0.431273	-7.65809	2.48452	1.29114	-4.07984	-4.03571	3.9269	0.498535	-7.90606	1.7201	1.75264	-2.43689	0.463787	-4.868580e+01	-3.319672e+02	-3.806530e+02
53700	0.97704	1.02018	0.522586	0.592306	0.445284	0.66691	0.76741	0.339034	0.597363	1.00937	0.454204	2.74521	1.50303	-9.03271	2.69466	0.225221	-3.50729	-0.952408	0.0899355	0.107489	0.18067	0.293434	1.89247	3.18223	3.33205	3.09129	1.00321	-8.18332	2.84845	1.20436	-3.9913	-0.644218	2.99447	1.44421	-9.15	2.2138	0.289343	-3.70683	-0.414169	2.73665	1.44306	-8.69476	2.40345	2.0071	-4.13092	0.287823	3.07851	1.5442	-8.69106	2.45518	0.99311	-3.51771	-0.604002	-4.579284e+01	-3.328276e+02	-3.786204e+02
53800	0.770599	1.13126	0.81389	1.00645	0.519369	0.837229	0.714924	0.728721	0.820312	0.780976	0.692287	2.36903	0.752078	-6.87666	1.92929	3.63268	-4.49191	0.357076	0.0430665	0.0644711	0.151984	0.212389	0.906753	1.3861	3.88273	2.42211	0.784686	-6.6386	1.89024	3.35111	-3.83129	-0.0408789	1.85933	0.536802	-7.47613	2.8933	2.25802	-2.35209	-1.29287	2.74716	0.556146	-6.97477	2.13951	1.49936	-3.26374	0.778357	2.36158	0.80318	-7.03598	1.37742	3.26002	-3.46103	-1.91136	-5.205204e+01	-3.385051e+02	-3.905571e+02
53900	0.651393	0.892693	0.960312	1.13619	0.523075	0.687048	0.515896	0.297921	0.457149	0.609225	0.614372	1.48664	0.325385	-6.06059	2.73735	4.53064	-4.32657	-2.469	0.0770845	1.20621	0.185398	0.15258	2.78005	2.10004	1.30721	1.43634	-1.23853	-5.68791	2.56748	4.02637	-2.4256	-1.39459	1.62229	0.566649	-6.23292	2.93924	3.37755	-2.86024	-1.02906	1.66687	-1.67177	-6.00526	3.40186	3.08158	-2.56985	-1.83485	1.76704	0.766803	-5.78769	2.47508	4.31931	-4.18582	-3.15327	-5.112371e+01	-3.311682e+02	-3.822919e+02
54000	1.02961	1.07943	0.576625	0.792658	0.900364	0.741827	0.819797	0.273424	0.498946	0.900229	0.327635	1.63019	-0.776056	-6.56151	3.38883	4.2836	-3.90027	-2.69554	0.156339	0.113267	0.175184	0.0735264	2.38925	5.11245	1.81907	1.65659	-0.549477	-6.9467	3.23359	2.28888	-3.18888	-1.38124	1.57207	-0.838792	-6.54773	3.27959	1.9837	-1.64707	-1.56324	0.949624	-0.171583	-6.74252	3.04881	3.63446	-4.26448	-3.95043	1.29055	-0.304076	-6.06385	3.29006	3.37962	-3.34824	-3.45598	-4.634782e+01	-3.375260e+02	-3.838739e+02
54100	1.03388	1.03736	0.471031	0.88917	0.648427	0.798958	0.707856	0.596829	0.555973	0.807569	0.727455	1.06841	-0.936792	-6.04425	3.22609	2.5891	-1.59342	-2.98072	0.462141	0.0932659	0.196799	0.142769	2.29137	6.307	2.09217	2.28958	-0.868738	-5.92977	3.73565	1.63525	-2.00384	-1.96435	0.546736	-0.844865	-5.91523	3.47601	2.50444	-1.33246	-2.38418	-0.766355	-1.06519	-5.91176	3.25675	4.25616	-2.16933	-1.21984	2.14699	-0.781977	-6.15468	3.28921	2.90729	-1.84524	-2.84096	-5.637884e+01	-3.313435e+02	-3.877224e+02
