iter	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVGC(1)	M_lnkDCVCC(1)	M_lnkElimDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkDCVG(1)	M_lnISkDCVC(1)	M_lnISkNDCVC(1)	V_lnkDCVGC(1)	V_lnkDCVCC(1)	V_lnkElimDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkDCVG(1)	V_lnISkDCVC(1)	V_lnISkNDCVC(1)	lnkDCVGC(1.1.1)	lnkDCVCC(1.1.1)	lnkElimDCVCC(1.1.1)	lnkElimNDCVCC(1.1.1)	lnISkDCVG(1.1.1.1)	lnISkDCVC(1.1.1.1)	lnISkNDCVC(1.1.1.1)	lnISkDCVG(1.1.1.2)	lnISkDCVC(1.1.1.2)	lnISkNDCVC(1.1.1.2)	lnISkDCVG(1.1.1.3)	lnISkDCVC(1.1.1.3)	lnISkNDCVC(1.1.1.3)	lnISkDCVG(1.1.1.4)	lnISkDCVC(1.1.1.4)	lnISkNDCVC(1.1.1.4)	lnISkDCVG(1.1.1.5)	lnISkDCVC(1.1.1.5)	lnISkNDCVC(1.1.1.5)	lnISkDCVG(1.1.1.6)	lnISkDCVC(1.1.1.6)	lnISkNDCVC(1.1.1.6)	lnISkDCVG(1.1.1.7)	lnISkDCVC(1.1.1.7)	lnISkNDCVC(1.1.1.7)	lnISkDCVG(1.1.1.8)	lnISkDCVC(1.1.1.8)	lnISkNDCVC(1.1.1.8)	LnPrior	LnData	LnPosterior
32350	1.6562	1.5297	1.43307	1.52703	0.194526	0.618307	0.013103	0.492885	0.835338	0.790309	0.932883	-2.55218	-6.25191	0.638575	2.42397	1.21096	2.92505	-0.919952	1.25148	0.314545	0.267636	0.138134	3.05746	1.52055	0.881137	-3.43989	-5.72321	0.603898	1.98671	1.34994	2.53521	-0.825799	1.5331	3.3455	-0.735602	2.5107	3.34379	-0.0436431	3.64934	3.7405	-0.795676	1.79558	2.98372	-1.24131	1.89543	3.05381	-1.0668	3.00164	3.24158	0.0987164	2.09788	3.25592	-0.58219	-6.304994e+001	-7.100017e+002	-7.730517e+002
32400	1.51218	1.57243	1.49194	1.55896	0.185482	0.626006	0.0209811	0.431955	0.51746	0.833631	0.794282	-3.0052	-5.84225	0.429477	3.11715	1.9143	3.63299	-2.55945	0.891748	0.244826	0.115127	0.0917994	2.91899	1.16139	2.10815	-3.21577	-6.02676	0.573853	2.8728	1.46646	2.72221	-4.25548	2.44686	3.55545	-1.46269	2.62685	3.38776	-1.20068	3.79465	3.82579	-1.34006	0.972471	2.80082	-3.14044	1.47001	3.0739	-1.14135	3.05769	3.39972	-1.97667	1.21181	2.94763	-4.17905	-5.963404e+001	-7.069129e+002	-7.665469e+002
32450	1.59382	1.45703	1.42798	1.48119	0.181441	0.726792	0.0110881	0.533054	0.532875	0.688114	0.979813	-3.04422	-4.5279	0.316456	3.77307	0.917683	3.1799	-3.94046	0.113667	0.489478	0.194943	0.0424621	5.27497	1.7732	3.18298	-3.26827	-5.54613	0.61452	3.98853	1.88605	2.89204	-4.18555	0.730336	2.60365	-3.62613	2.69057	3.34084	-2.11922	3.86168	3.8421	-2.10439	1.01561	2.74975	-3.44294	1.9851	3.15378	-3.7604	3.10106	3.37686	-2.90783	1.74289	3.10193	-4.42302	-6.230116e+001	-7.141161e+002	-7.764173e+002
32500	1.49844	1.58343	1.53932	1.46707	0.293927	0.627273	0.0111511	0.441064	0.417841	0.872784	1.03235	-3.79822	-6.80996	1.18632	3.63832	2.61739	4.26242	-3.81255	0.173872	0.128823	0.281753	0.168739	1.30422	2.63296	2.77833	-3.45593	-6.06696	0.521117	4.22542	1.79375	2.83133	-2.099	1.37654	3.52907	-4.50886	2.85652	3.46544	-2.72652	3.79804	3.80773	-2.75586	1.31698	2.91264	-3.73149	2.19747	3.2595	-3.42679	2.94849	3.2934	-2.62249	1.81428	3.16939	-3.71825	-5.612623e+001	-7.065802e+002	-7.627064e+002
32550	1.55856	1.64343	1.51394	1.57011	0.319216	0.715015	0.0109167	0.462425	0.679945	0.860785	0.756302	-3.09848	-6.461	1.10682	3.83363	1.69059	4.02224	-4.17611	0.204821	0.3895	0.243098	0.158899	1.26689	2.47442	1.71829	-3.44593	-6.07452	0.505102	4.05447	1.49332	2.79225	-3.20696	2.3496	3.69021	-2.2683	1.9225	3.23824	-2.633	3.35547	3.80161	-4.29315	1.02157	2.76586	-2.64115	2.1603	3.30796	-3.76247	2.16782	2.95341	-2.51567	1.95314	3.29992	-4.49627	-5.492239e+001	-7.191178e+002	-7.740402e+002
32600	1.4415	1.57032	1.43986	1.52046	0.171356	0.703515	0.0105416	0.447814	0.399156	0.947921	1.10123	-3.35971	-7.06058	0.880668	3.97601	1.82962	4.57309	-3.1317	0.181164	0.314492	0.11636	0.46745	1.43592	2.51273	2.11995	-3.31035	-5.57753	0.563467	3.39016	1.40808	2.71498	-2.39225	2.40304	3.58301	-1.1915	1.95087	3.17682	-2.22554	3.80537	3.79596	-2.43786	0.729365	2.67473	-2.90627	2.09402	3.2238	-2.11464	2.49231	3.16994	-2.89415	1.79755	3.19801	-2.10289	-5.984504e+001	-7.099064e+002	-7.697515e+002
32650	1.52478	1.55821	1.56814	1.46927	0.363175	0.640459	0.0115907	0.380836	0.459405	0.695253	1.27711	-3.58652	-5.26765	0.0967047	3.20912	1.93187	2.89163	-3.61854	0.301741	0.142722	0.122458	0.0619452	 1.71	1.40569	2.01752	-3.66604	-5.36279	0.43031	3.43812	1.0938	2.47172	-3.48549	1.89669	3.62974	-4.57159	1.56737	3.04972	-2.34529	3.58197	3.81552	-1.62486	0.878824	2.67852	-2.6894	2.07795	3.21735	-2.63967	2.78211	3.18914	-1.35568	1.80971	3.15647	-3.43666	-5.369401e+001	-7.162836e+002	-7.699776e+002
32700	1.47081	1.58772	1.51865	1.50222	0.328129	0.642054	0.0105351	0.649029	0.378086	0.740562	0.946545	-3.20174	-5.29212	0.578372	4.32169	1.69859	4.21773	-2.9241	0.617104	0.0621	0.22557	0.0889228	1.29803	2.49153	1.03211	-3.52077	-5.37939	0.5745	4.36807	0.962768	2.35257	-3.29916	0.56804	2.56085	-2.74866	1.52354	2.96875	-2.98044	3.54434	3.67269	-2.62379	0.445663	2.48897	-2.83383	2.22368	3.10193	-2.6257	2.6479	3.08765	-1.88853	1.70805	3.04498	-2.33004	-5.426868e+001	-7.153849e+002	-7.696536e+002
32750	1.61163	1.58372	1.57836	1.46925	0.302801	0.71584	0.0116287	0.564305	0.4537	0.830253	0.953803	-3.55587	-5.70357	0.294601	4.38476	1.72462	4.18912	-3.62637	0.343406	0.0700199	0.211301	0.157539	2.92637	5.49698	2.47898	-3.31047	-5.6731	0.554812	4.253	1.2179	2.60483	-3.02921	0.827686	2.89616	-3.54264	1.72838	3.17124	-2.96011	3.18567	3.698	-2.31271	0.081972	2.38612	-3.81147	1.78837	3.09998	-2.89089	2.84583	3.29506	-2.64336	1.17477	2.92866	-3.44991	-5.861231e+001	-7.122628e+002	-7.708751e+002
32800	1.6031	1.53327	1.49004	1.42038	0.241658	0.552894	0.01103	0.410003	0.446975	0.692576	0.912182	-3.06996	-4.76111	1.42319	4.0858	2.30333	3.2468	-3.29123	0.136554	0.268619	0.151109	0.0987927	1.87916	1.12658	0.8933	-3.15586	-5.71964	0.629014	4.41975	1.00167	2.50885	-3.29074	1.28464	3.2309	-3.9861	1.94687	3.23848	-3.51277	2.8028	3.58607	-3.24341	0.320982	2.48297	-3.58237	1.55751	3.02197	-3.30355	2.79952	3.26824	-2.1833	1.38251	2.99464	-4.38979	-5.298598e+001	-7.087391e+002	-7.617251e+002
32850	1.53503	1.51103	1.51713	1.55991	0.187449	0.69287	0.0107774	0.439839	0.485812	0.839466	0.919164	-2.78564	-6.00717	0.828883	4.59432	1.0542	4.30177	-3.96435	0.087148	0.118217	0.0551749	0.24977	3.38186	1.44287	1.27585	-3.23537	-5.79763	0.51783	4.41418	0.982906	2.56499	-3.18586	1.97611	3.14856	-2.98255	2.22764	3.34395	-2.59247	3.03819	3.62494	-3.46127	0.522412	2.71023	-3.71872	1.93527	3.24111	-2.60461	2.72359	3.30706	-3.5381	1.33816	3.02296	-3.41213	-5.314938e+001	-7.075177e+002	-7.606671e+002
32900	1.55875	1.55358	1.47218	1.53455	0.280751	0.50445	0.0164475	0.4799	0.561921	0.702673	0.913015	-2.46743	-5.32697	0.487545	2.33147	1.73208	3.84823	-1.84799	0.0844918	0.400539	0.151941	0.103013	1.46164	1.53179	3.78976	-2.92843	-5.70301	0.576955	2.5998	1.11575	2.6689	-1.44237	1.76125	3.51861	-0.89315	2.32436	3.38284	-0.885699	3.06716	3.84458	-1.87844	0.703183	2.78367	-4.22084	1.91876	3.44603	-1.81796	2.80202	3.42448	-1.7282	1.01565	3.0722	-3.69483	-5.685969e+001	-7.182712e+002	-7.751309e+002
32950	1.46444	1.56774	1.54819	1.45414	0.211274	0.606672	0.011502	0.896524	0.616362	0.778128	0.881785	-2.68515	-5.23186	-0.147451	2.72226	1.40913	3.96612	-1.32814	0.299516	0.159243	0.266444	0.0709504	1.29777	2.15548	1.30128	-3.28051	-5.71189	0.59054	2.43685	1.43324	2.67037	-0.46685	1.68868	3.26723	-0.283455	1.74238	3.07457	-1.07391	3.33593	3.72974	-0.398059	1.11022	2.79025	-1.88871	1.51525	3.07083	-2.13375	2.51844	3.1197	-1.08758	1.99226	3.32447	-0.848413	-5.576352e+001	-7.119950e+002	-7.677586e+002
33000	1.52647	1.6036	1.47077	1.55831	0.243492	0.671281	0.0111719	0.467056	0.460791	0.630479	1.00987	-4.19111	-5.65787	1.01925	0.873269	3.07802	3.8094	-0.537124	0.225102	0.0921433	0.11565	0.2678	1.94218	1.26964	2.07287	-3.32298	-5.82264	0.625246	1.42965	1.35818	2.54227	-1.23198	2.46251	3.98733	-0.0667661	1.8695	3.08317	-0.921892	3.89327	3.80805	0.401851	1.29701	2.82573	-0.0478527	2.3423	3.22783	-0.290458	2.80256	3.14166	-2.56311	1.97606	3.20103	-0.524561	-5.594028e+001	-7.113899e+002	-7.673302e+002
33050	1.51105	1.441	1.44851	1.50688	0.239236	0.669312	0.0118187	0.330377	0.429539	0.700308	0.851414	-2.38882	-5.62828	0.555944	1.78933	1.26666	4.10794	-0.154723	0.212356	0.155266	0.188426	0.494481	1.02438	2.64645	0.419583	-3.46115	-5.47033	0.652893	1.97214	1.7088	2.69375	-0.333935	1.61852	3.38176	-0.825881	2.60393	3.29955	0.0442577	3.87775	3.68336	0.325875	1.25095	2.69829	0.596741	1.59349	2.92927	-0.615528	2.77258	3.13213	0.107832	1.87342	3.12418	-1.27397	-6.139657e+001	-7.036775e+002	-7.650741e+002
33100	1.51213	1.66071	1.5056	1.53459	0.156128	0.738152	0.0108259	0.48761	0.517493	0.767387	0.761607	-3.10912	-5.60459	-0.0333503	1.65187	2.71408	3.56151	-0.542737	0.0352085	0.118503	0.270806	0.311919	2.26802	1.05663	2.42629	-3.45454	-5.74376	0.661865	2.38407	1.61887	2.62876	-1.52029	1.90889	3.54606	-0.578352	2.77584	3.28917	-0.0725338	3.38237	3.57861	-1.87704	0.874784	2.52675	-1.01848	2.21798	3.10841	-0.436705	3.01275	3.15296	-1.62579	1.78534	3.03625	-2.24378	-5.942970e+001	-7.038711e+002	-7.633008e+002
33150	1.43957	1.45254	1.48125	1.50327	0.229847	0.634208	0.0102413	0.412829	0.480737	0.706417	0.91822	-3.71292	-5.83852	0.626324	2.13742	2.12223	3.3096	0.00621469	0.089961	0.0667884	0.0529466	0.0808688	2.0421	1.56098	1.05385	-3.32795	-6.05691	0.702639	1.81796	1.90753	2.76777	-2.00599	1.74956	3.44801	-0.383351	2.7043	3.28129	0.0073504	3.77361	3.5719	-0.49005	0.924529	2.59512	-0.975133	1.88875	 3.02	-1.38884	2.95816	3.15253	-1.72481	2.01117	3.09629	-0.609047	-5.257307e+001	-7.032235e+002	-7.557965e+002
33200	1.54211	1.43706	1.49606	1.55595	0.288116	0.552496	0.0103103	0.509642	0.52651	0.825237	0.941474	-3.59756	-6.13417	1.09679	0.209231	3.51228	3.29303	-0.564371	0.141122	0.095424	0.0761467	3.0738	1.80279	1.31281	2.0967	-3.34912	-5.80171	0.785063	2.03469	1.8732	2.66636	-1.4257	1.92537	3.21227	-1.07321	3.18997	3.28721	0.249552	3.89052	3.69586	0.0736716	1.14552	2.60138	-0.940763	1.36607	2.80496	-0.639453	2.734	2.94356	-0.854305	2.42633	3.16282	-0.0769924	-6.245602e+001	-7.074021e+002	-7.698582e+002
33250	1.50906	1.59652	1.48288	1.54221	0.261075	0.68385	0.0102619	0.295264	0.475626	0.745451	1.00786	-2.9388	-6.10456	0.690741	4.01227	2.3817	2.72933	-0.551207	0.177292	0.135041	0.261364	2.8315	1.40795	1.45903	0.894668	-2.87966	-6.05017	0.744973	2.20303	1.81955	2.85792	-0.202	1.50674	3.61663	-0.759035	2.29458	3.21883	-0.371838	3.4082	3.63256	-0.167339	1.35725	2.98125	-0.310633	1.49657	2.94118	-0.98316	2.00982	2.89462	-1.63111	2.20603	3.27177	-1.00321	-5.828337e+001	-7.020160e+002	-7.602994e+002
33300	1.46852	1.57879	1.43985	1.45207	0.232126	0.665993	0.0103932	0.503106	0.475833	0.980948	0.587697	-2.28996	-6.18482	1.64553	2.19585	1.76959	3.18139	-2.25293	0.42699	0.0900162	0.0904428	0.0888633	0.807363	0.88184	2.61859	-2.80114	-6.07988	0.803323	2.19667	1.98794	2.90427	-0.0933366	1.96118	3.33138	-0.753899	2.32844	3.1638	0.0824511	3.07026	3.52622	-0.838328	1.18521	2.8029	-1.24206	1.37288	2.87918	-1.10986	1.41695	2.6234	-2.22359	1.76961	3.0353	-1.00149	-5.619946e+001	-7.074667e+002	-7.636662e+002
33350	1.53965	1.5243	1.46662	1.63833	0.291549	0.594979	0.010346	0.567062	1.04899	0.901881	0.787788	-2.45427	-6.80424	0.275182	1.32616	1.26824	3.18512	-1.75463	0.0860197	0.0626912	0.18798	0.39544	0.884422	1.39895	3.27929	-2.79863	-6.27577	0.859551	1.97618	1.94269	2.92273	-0.842649	2.25391	3.26626	-0.655117	1.93403	3.07425	-0.690716	3.42989	3.55348	-0.114222	0.578418	2.47875	-0.226722	0.999704	2.81668	-0.597313	1.28647	2.53951	-2.89368	1.0927	2.84718	-3.08504	-6.166614e+001	-7.206696e+002	-7.823357e+002
33400	1.53241	1.50973	1.5887	1.49909	0.332959	0.572357	0.010044	0.476467	0.546096	0.829209	0.944807	-2.84222	-5.8898	1.37174	3.14123	1.98255	2.6201	-2.17312	0.0706105	0.121436	0.180019	0.104233	1.05143	2.04269	1.90796	-2.86703	-5.88197	0.980174	2.64662	1.96656	2.69695	-1.36175	2.48215	3.22406	-0.57809	2.43168	3.09068	-0.945833	2.5407	3.22774	-2.63028	0.599694	2.40733	-1.37373	1.68291	2.78706	-2.08779	1.65363	2.52393	-4.31638	1.35189	2.67829	-1.92254	-5.305796e+001	-7.077654e+002	-7.608234e+002
33450	1.49812	1.5223	1.60458	1.47402	0.245136	0.594071	0.0107344	0.639537	0.486884	0.757084	1.05509	-3.02698	-5.58955	0.664693	3.86082	1.28344	2.75855	-3.30912	0.272012	0.157726	0.258722	0.958048	1.29591	0.375647	0.706387	-2.71641	-5.97931	0.911141	3.42157	2.05713	2.86908	-2.54195	1.85043	3.37309	-3.04133	2.06099	3.11463	-2.1513	2.13887	3.13556	-4.074	0.291313	2.34569	-3.09895	1.61257	2.95704	-1.78967	1.86244	2.80926	-2.60223	1.04725	2.81163	-4.38273	-6.045805e+001	-7.151020e+002	-7.755600e+002
33500	1.44352	1.48832	1.59294	1.41484	0.370225	0.590707	0.0111568	0.547132	0.552231	0.913397	0.975952	-3.22482	-5.52697	0.620423	2.78516	1.41321	3.96514	-4.57438	0.147019	0.182829	0.0544262	0.199595	1.00698	3.81746	6.46322	-3.10939	-5.66375	0.760532	3.07359	1.81498	2.76607	-1.10894	1.48559	3.00048	-4.49933	2.43594	3.22946	-2.21479	1.47871	3.02203	-4.33299	0.258228	2.33775	-3.70399	1.81552	2.98147	-3.20026	1.5347	2.551	-1.82283	1.54652	3.03208	-1.97344	-5.702079e+001	-7.207580e+002	-7.777788e+002
33550	1.47089	1.57502	1.45849	1.48793	0.401596	0.65111	0.0119314	0.333785	0.830042	0.883341	0.670706	-3.483	-6.62496	1.01021	4.09162	1.81017	3.88596	-2.1878	0.553879	0.151129	0.160812	0.107357	1.19024	3.18285	3.25733	-3.00892	-6.56333	0.818576	3.64434	2.03207	2.81754	-2.75644	2.99792	3.7142	-1.9862	2.87053	3.31017	-1.81506	2.27523	3.18976	-3.44826	0.263233	2.35945	-4.23456	0.899971	2.74681	-3.51887	1.89522	2.80625	-3.7769	1.89545	3.02157	-2.07661	-6.003448e+001	-7.163519e+002	-7.763864e+002
33600	1.49233	1.4364	1.5054	1.54276	0.205653	0.649662	0.0141303	0.350954	0.691856	0.832891	0.736674	-1.90915	-6.3117	0.707225	3.66296	1.03873	3.56066	-1.94402	0.18004	0.0633001	0.0487956	0.31625	8.29243	1.68966	1.76662	-2.93964	-6.00438	0.786664	3.90107	1.90694	2.86095	-2.09238	2.81374	3.94322	-1.9875	2.1188	3.13144	-2.0985	1.72064	3.08592	-2.25878	0.0610726	2.23711	-2.43726	1.77927	3.01875	-4.22002	1.67849	2.6622	-3.22747	1.74311	3.0809	-1.92204	-6.418584e+001	-7.215307e+002	-7.857165e+002
33650	1.60121	1.55059	1.48209	1.53917	0.348882	0.692095	0.0116331	0.747066	0.627609	0.658054	1.0229	-2.99009	-5.85048	1.87213	2.6727	2.15967	4.59598	-3.64456	0.817795	0.0678401	0.417299	0.397136	2.14066	1.4096	1.62699	-2.8724	-5.70862	0.685501	3.11443	1.85926	2.90888	-1.5342	1.40098	3.24861	-1.8177	2.25681	3.36975	-1.34972	1.52098	3.13865	-3.86746	0.24889	2.49865	-4.36087	1.22229	2.99222	-2.01928	1.6559	2.85376	-3.96435	1.84383	3.24869	-3.18035	-6.704585e+001	-7.119246e+002	-7.789704e+002
33700	1.51412	1.55746	1.49397	1.48547	0.243034	0.731664	0.0124254	0.29281	0.522558	0.826127	0.824153	-2.70624	-5.64687	-0.457645	4.00246	1.08385	2.81689	-3.80401	0.12711	0.25506	0.583356	0.0619317	1.43053	0.974345	1.59146	-2.94999	-5.88329	0.73192	3.91473	1.90793	2.85318	-2.21742	1.39359	3.02624	-2.4707	2.47983	3.37428	-1.77046	1.96536	3.22759	-3.71823	0.943491	2.762	-2.59771	1.49584	3.0116	-2.77034	1.69759	2.74806	-3.29743	1.57287	3.09854	-3.63998	-5.415136e+001	-7.089611e+002	-7.631125e+002
33750	1.60448	1.49343	1.55531	1.4526	0.274571	0.763896	0.0103112	0.559228	0.627126	0.691947	0.979226	-3.41986	-5.74434	0.871544	4.0011	1.88421	2.88073	-4.58981	0.363048	0.330816	0.32944	0.533068	0.990474	2.30013	1.57473	-2.92196	-5.73061	0.735194	4.59748	1.2878	2.66864	-3.7173	2.46811	3.55225	-2.71086	2.04027	3.19628	-2.80397	2.15585	3.27963	-4.38944	1.03353	2.81658	-2.69082	1.27638	2.91183	-3.06753	2.05508	2.97466	-2.48785	1.04655	2.87033	-3.67247	-5.908873e+001	-7.107032e+002	-7.697919e+002
33800	1.51052	1.58684	1.54611	1.50121	0.214079	0.613525	0.0104258	0.434342	0.445417	0.962612	0.91334	-2.58762	-6.37613	0.970772	3.69466	1.51309	3.07152	-3.69907	0.273043	0.132284	0.0890923	0.764286	1.13366	0.482492	1.3552	-2.76876	-5.95914	0.739018	3.95113	1.29757	2.73064	-3.03802	1.81023	3.6854	-2.63647	2.12391	3.21217	-1.84579	2.56319	3.5336	-2.6322	0.990772	2.80873	-1.97087	1.67645	2.99343	-2.78928	2.28241	3.0699	-2.86667	0.735961	2.76885	-2.24398	-5.547759e+001	-7.030882e+002	-7.585658e+002
33850	1.47895	1.53571	1.45114	1.60749	0.227452	0.654391	0.0115641	0.385071	0.481985	0.732272	0.922987	-3.00892	-6.24338	1.14388	3.96851	0.936008	2.9506	-3.0493	0.210906	0.286704	0.299332	0.419424	1.87057	1.36835	0.678307	-2.63209	-5.94566	0.828088	3.47571	1.12609	2.60683	-2.48817	1.66004	3.39477	-2.23636	1.7716	3.08372	-2.67696	2.94508	3.56017	-2.03449	0.869412	2.78339	-2.61418	1.42248	2.95535	-2.67019	2.0986	2.98227	-3.05134	0.823552	2.83772	-2.9392	-5.590976e+001	-7.022547e+002	-7.581645e+002
33900	1.62509	1.47259	1.43334	1.58489	0.327416	0.683102	0.0128557	0.500209	0.602567	0.608057	0.991047	-2.64556	-5.49899	1.24355	3.44172	1.44729	3.18462	-1.96802	0.156074	0.0873753	0.171375	0.179941	1.29215	0.887272	0.731265	-2.60664	-5.35516	0.8391	3.49413	1.05616	2.54256	-2.16397	1.07117	3.15912	-1.94273	1.60202	3.18399	-1.65191	2.94901	3.55823	-1.50139	0.364131	2.55976	-1.09343	1.27577	2.88828	-2.48959	1.79028	2.86881	-2.62137	0.504533	2.74217	-1.79987	-4.820812e+001	-7.134870e+002	-7.616952e+002
33950	1.57951	1.55468	1.44301	1.46299	0.256031	0.64127	0.0157958	0.374214	0.508171	0.706027	0.933809	-2.36296	-5.8507	0.690865	4.11161	0.530552	2.71844	-3.86543	0.121543	0.10768	0.254995	0.486078	0.925118	1.58449	2.26194	-2.38887	-5.85221	0.787953	2.91247	0.926468	2.6485	-1.66221	0.624171	3.04864	-3.10701	1.48765	3.10598	-1.59828	2.85487	3.54818	-1.58005	0.185643	2.65905	-2.82317	1.18842	2.91923	-1.46799	1.46439	2.80665	-2.9261	0.676986	2.8138	-3.90572	-5.894491e+001	-7.078676e+002	-7.668125e+002
34000	1.54513	1.55121	1.43207	1.50105	0.226306	0.639918	0.0112945	0.403195	0.500935	0.741033	0.890225	-2.46748	-5.59843	0.900212	3.5531	1.37369	3.7018	-2.7518	0.147863	0.248838	0.0802244	0.333563	0.923099	2.17119	1.32202	-2.53594	-5.60492	0.723408	3.80323	1.07345	2.71832	-2.58027	1.80379	3.3344	-2.16699	1.29164	3.03786	-2.1992	2.33859	3.43596	-1.93559	0.848343	2.88088	-1.31	1.05644	2.90849	-2.36965	1.79793	3.03223	-3.992	0.763079	3.03224	-2.24878	-5.051729e+001	-7.063799e+002	-7.568972e+002
34050	1.46402	1.50532	1.37324	1.45212	0.233281	0.62236	0.0127193	0.43652	0.552833	0.826934	0.668496	-2.51715	-5.17757	1.18731	4.07689	3.04676	3.73334	-3.23164	0.132728	0.113305	0.145793	0.112671	2.93498	0.979386	1.32442	-2.71973	-5.44779	0.731153	4.57389	0.963102	2.54275	-3.73746	1.02188	3.16236	-3.18311	1.51046	3.12585	-2.31451	2.21612	3.43556	-2.96609	0.678188	2.73838	-1.6163	0.870583	2.87485	-3.10143	1.59333	2.76647	-4.51104	1.13599	2.9232	-3.20598	-5.498686e+001	-7.116312e+002	-7.666180e+002
34100	1.50367	1.54211	1.56265	1.48123	0.266299	0.568791	0.0133843	0.635747	0.360292	0.647246	0.784284	-2.34011	-5.11359	1.06472	3.88207	2.7408	2.58904	-3.31997	0.0519849	0.222568	0.0866467	0.0946074	2.22397	0.647064	2.03903	-2.59607	-5.78625	0.778552	4.22253	0.782167	2.53544	-2.81149	0.661081	3.1717	-3.04496	2.16101	3.28087	-2.44993	3.12872	3.64829	-2.88286	0.649418	2.76504	-3.67527	1.13803	2.93712	-3.79623	1.91205	2.94464	-3.87434	1.36026	3.03053	-3.41918	-5.486310e+001	-7.049139e+002	-7.597770e+002
34150	1.54838	1.51145	1.45494	1.47234	0.184404	0.60802	0.0104299	0.489868	0.515054	0.738937	0.923583	-3.34255	-6.4934	0.515516	3.42912	1.0277	2.90404	-2.30175	0.109743	0.0637554	3.69448	0.21409	2.92473	1.54037	2.76574	-2.63789	-6.01575	0.852622	3.78209	1.00876	2.55037	-3.18863	1.25215	2.98166	-2.20766	1.94627	3.12578	-2.16039	2.61949	3.4079	-3.87312	0.39556	2.54148	-2.38587	0.729521	2.66383	-2.07729	2.13632	2.9271	-2.85399	1.86961	3.21995	-3.25847	-6.792604e+001	-7.056808e+002	-7.736069e+002
34200	1.55308	1.61551	1.57688	1.45848	0.179898	0.664033	0.0113367	0.53477	0.43296	0.77806	1.11268	-2.46359	-6.27727	0.510438	4.0497	0.952991	3.51255	-2.9108	0.122214	0.182671	0.108573	0.129137	1.09603	1.80199	3.49872	-2.70637	-5.9341	0.750467	3.80057	0.801028	2.46915	-3.27473	1.76728	3.29531	-2.0733	1.68272	3.0986	-3.44504	3.37209	3.70559	-2.0219	0.464867	2.59885	-3.58469	1.25404	2.95597	-3.15134	2.05387	2.98565	-2.91179	1.61088	3.18308	-3.46521	-5.359690e+001	-7.054269e+002	-7.590238e+002
34250	1.50222	1.63602	1.37925	1.46781	0.225121	0.708735	0.0104247	0.472048	0.539807	0.710068	1.00515	-3.16195	-5.19477	0.542013	3.77057	2.39953	3.12332	-4.51032	0.191989	0.147372	0.0976361	0.106682	1.30262	0.933442	3.28294	-2.64016	-5.95498	0.732054	3.66192	0.502905	2.44601	-4.35362	1.85832	3.81361	-2.73073	1.83246	3.13765	-2.58933	2.86647	3.61808	-3.00877	0.939282	2.8872	-2.6466	1.61994	3.10384	-4.48605	2.2474	3.08218	-2.59233	1.50449	3.11618	-4.46944	-5.194217e+001	-7.102558e+002	-7.621980e+002
34300	1.46469	1.61823	1.47921	1.457	0.293446	0.710721	0.0111097	0.788356	0.469756	0.762283	0.906853	-2.81034	-5.2273	1.18344	4.24496	2.28618	2.76087	-3.38494	0.106236	0.485551	0.0779654	0.574365	1.20032	1.64816	0.567875	-2.8233	-5.67094	0.738953	3.90595	0.582321	2.39018	-2.96394	1.41006	3.70641	-2.48698	1.89843	3.22146	-2.5276	3.13252	3.59196	-2.20875	1.10794	2.89593	-2.4621	1.681	2.99899	-2.96457	2.43475	3.13398	-3.70912	1.19728	2.86249	-3.11544	-5.911227e+001	-7.100432e+002	-7.691555e+002
34350	1.54443	1.56079	1.45841	1.49415	0.220145	0.590721	0.0126208	0.523192	0.533549	0.712372	1.07344	-1.97427	-5.45879	1.25149	3.63722	1.39094	2.68673	-3.1257	0.363079	0.0896469	0.318609	0.103115	0.657875	1.60458	2.74951	-2.78597	-5.01581	0.634881	3.96767	0.723016	2.58186	-2.46766	0.90128	3.4542	-3.35365	2.36035	3.43293	-1.72109	3.44228	3.84551	-1.71208	0.197096	2.64242	-1.72695	0.824835	2.89604	-2.09994	1.78167	2.92696	-2.41926	1.24138	3.07248	-3.19308	-6.093766e+001	-7.111726e+002	-7.721103e+002
34400	1.44032	1.5271	1.47687	1.41962	0.292891	0.594108	0.0130143	0.33234	0.665324	0.741549	1.04573	-2.48367	-5.22027	-0.400379	3.84997	2.29814	3.36575	-3.92469	0.121829	0.0638065	1.02642	0.216767	1.07106	0.93705	2.48204	-3.01058	-5.68327	0.532014	3.84957	0.52401	2.50986	-3.12371	1.00167	3.21783	-3.74846	2.47352	3.48025	-1.66148	3.68628	4.09167	-3.29407	-0.0948031	2.41805	-4.02383	1.70256	3.1075	-3.12714	2.0897	3.12437	-1.5525	1.71298	3.29229	-3.33864	-6.180643e+001	-7.207858e+002	-7.825923e+002
