iter	Ve_CVenmol(1)	Ve_CLivmol(1)	Ve_CKidmol(1)	Ve_CBrnmol(1)	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnPBrnTCOGC(1)	M_lnPLivDCVGC(1)	M_lnPKidDCVGC(1)	M_lnPBrnDCVGC(1)	M_lnPBodDCVGC(1)	M_lnPLivDCVCC(1)	M_lnPKidDCVCC(1)	M_lnPBrnDCVCC(1)	M_lnPBodDCVCC(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnPBrnTCOGC(1)	V_lnPLivDCVGC(1)	V_lnPKidDCVGC(1)	V_lnPBrnDCVGC(1)	V_lnPBodDCVGC(1)	V_lnPLivDCVCC(1)	V_lnPKidDCVCC(1)	V_lnPBrnDCVCC(1)	V_lnPBodDCVCC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnPBrnTCOGC(1.1)	lnPLivDCVGC(1.1)	lnPKidDCVGC(1.1)	lnPBrnDCVGC(1.1)	lnPBodDCVGC(1.1)	lnPLivDCVCC(1.1)	lnPKidDCVCC(1.1)	lnPBrnDCVCC(1.1)	lnPBodDCVCC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnPBrnTCOGC(1.2)	lnPLivDCVGC(1.2)	lnPKidDCVGC(1.2)	lnPBrnDCVGC(1.2)	lnPBodDCVGC(1.2)	lnPLivDCVCC(1.2)	lnPKidDCVCC(1.2)	lnPBrnDCVCC(1.2)	lnPBodDCVCC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnPBrnTCOGC(1.3)	lnPLivDCVGC(1.3)	lnPKidDCVGC(1.3)	lnPBrnDCVGC(1.3)	lnPBodDCVGC(1.3)	lnPLivDCVCC(1.3)	lnPKidDCVCC(1.3)	lnPBrnDCVCC(1.3)	lnPBodDCVCC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	lnPBrnTCOGC(1.4)	lnPLivDCVGC(1.4)	lnPKidDCVGC(1.4)	lnPBrnDCVGC(1.4)	lnPBodDCVGC(1.4)	lnPLivDCVCC(1.4)	lnPKidDCVCC(1.4)	lnPBrnDCVCC(1.4)	lnPBodDCVCC(1.4)	LnPrior	LnData	LnPosterior
26600	2.94274	1.53135	0.624539	1.18771	0.792811	1.3213	0.316989	2.66556	0.310351	1.29475	2.45491	0.330628	1.04889	0.645484	0.888459	0.651486	0.85121	0.0117543	0.34981	0.61897	0.723819	1.0355	0.0603273	0.348582	2.25364	1.69348	4.37222	-1.6268	0.422883	0.199375	-3.68651	-0.200705	-0.48555	0.626531	0.214725	0.0535491	0.0495362	0.0602821	0.0569999	0.0684595	0.0677929	1.05377	0.114416	0.211753	0.0755205	1.50474	-0.0156998	-0.722274	2.70187	-0.132662	0.107798	1.86299	1.6812	4.57059	-1.84549	0.50951	0.701982	-3.80386	-0.0623188	-0.507939	1.99203	-0.270038	0.420195	2.19836	1.7224	4.35909	-1.66363	0.307738	-1.77245	-4.12076	-0.732492	-0.383767	0.879584	-0.13654	0.494922	2.07431	2.01208	4.17146	-1.36184	0.366883	-0.56083	-3.60143	-0.67715	-0.836947	-0.992283	-0.878671	0.482804	2.02658	1.23658	4.5115	-1.18371	0.203729	0.850748	-3.33112	-5.012111e+01	-2.977767e+02	-3.478978e+02
26700	3.24775	0.877835	0.280706	0.626341	0.762604	0.833493	0.157701	2.63814	0.68511	2.89425	3.14465	0.356552	0.985408	0.681642	0.688297	0.422403	0.941757	0.0118148	0.262487	0.488921	0.817383	0.153656	-0.640387	0.901093	2.34476	1.08808	4.3352	-2.17209	0.317476	-0.270357	-3.94416	0.238426	0.0511214	1.36574	0.185485	0.121374	0.15532	0.0878132	0.0766888	0.0630879	0.46544	0.473707	0.0850213	0.0778843	0.135875	13.1855	0.167276	-0.547988	2.67291	-0.498694	1.1306	2.08897	0.914581	4.53621	-2.29141	0.880823	0.273922	-3.66027	0.484452	-0.363576	2.61088	-0.326618	0.781265	2.24552	1.11963	4.53182	-1.82383	0.811316	-1.73295	-4.29707	-0.0307691	0.432357	1.53212	-1.11861	1.07441	1.95325	1.25077	4.57705	-2.74787	-0.552138	-0.506207	-3.54073	0.179996	-0.337845	-0.56978	-1.33747	0.645769	1.49011	0.934607	4.43069	-2.52326	0.978634	0.671219	-3.605	-6.385105e+01	-2.719364e+02	-3.357874e+02
26800	2.30893	3.16007	0.450553	0.471856	0.664496	1.4111	0.138443	1.33338	1.10137	3.20459	3.24902	0.251449	1.04333	0.8114	0.675487	0.545789	0.772613	0.0115561	0.171192	0.379198	0.754184	0.387816	-0.311582	1.00106	2.05272	1.80026	4.41436	-1.7978	-1.01001	-0.610483	-4.5985	0.335856	-0.640851	2.47476	0.443517	0.14869	0.114214	0.0998852	0.0784322	0.615228	0.0974486	0.310282	0.195749	0.141255	0.129579	2.23031	-0.682997	-0.153882	1.73141	-0.552122	1.35533	2.1187	1.80355	3.67737	-1.88579	-0.802745	0.33029	-4.43988	0.377464	-0.687845	3.00539	-0.619027	0.926538	2.295	2.03777	4.4175	-1.68262	-0.697351	-1.78916	-3.97684	0.594124	-0.0235751	2.4142	-0.0237957	1.44657	2.2432	1.86372	3.96197	-3.13306	-1.32289	-0.726241	-3.95829	1.00743	-0.84438	2.49584	-2.11179	0.406508	1.55517	1.8847	4.56303	-1.66131	-1.20891	0.757503	-4.12614	-7.311262e+01	-2.740694e+02	-3.471820e+02
26900	2.44929	1.501	0.624077	1.48224	0.777839	1.69213	0.377947	3.02784	0.759211	1.9683	3.00585	0.489636	1.12477	0.621966	0.817916	0.395693	0.900334	0.0116148	0.178066	0.310043	0.894929	0.234813	-2.26538	1.08644	2.50903	2.34099	4.34014	-2.3798	-0.804665	-0.615403	-2.76591	0.517495	-0.504829	2.61081	0.133398	0.0623386	0.0710418	0.0406707	0.0367967	0.0794548	0.0570171	0.58385	0.0584281	0.269803	0.0976418	3.92676	0.438126	-0.753115	3.2023	-2.14813	1.31072	2.87893	2.46212	4.53043	-2.38119	-1.10963	0.222993	-2.47859	1.3383	-0.613929	3.1708	-2.20182	0.78215	2.65635	2.3028	4.46366	-2.21016	-0.689453	-1.6242	-3.06315	0.0857624	-0.887335	3.62134	-1.84727	0.956241	2.78099	2.34459	4.45485	-2.2117	-0.609676	-0.63178	-2.65919	0.768956	-0.514736	1.38105	-2.49032	1.11672	2.36443	2.37007	4.29253	-2.09813	-1.19372	0.362145	-2.53803	-4.140752e+01	-2.818423e+02	-3.232499e+02
27000	2.63272	2.03781	0.311661	0.547164	1.55312	1.4593	0.209992	1.2837	0.857387	1.5879	3.18691	0.316843	1.04324	0.830898	0.645787	0.527779	0.747063	0.0111146	0.340729	0.248888	1.17736	0.740806	-2.13297	1.19642	1.74552	1.73769	4.48969	-2.44493	-1.07437	-0.250861	-1.27851	0.791362	-0.974281	3.1577	0.0944762	0.0704289	0.14902	0.0932278	0.129793	0.120966	0.0944947	1.26562	0.166203	0.135558	0.129025	1.42257	0.619302	-0.209626	2.56244	-2.21626	1.01977	1.87744	1.62806	4.50881	-2.4914	-0.943911	0.331874	-0.893944	1.37207	-0.715287	2.62152	-2.41449	1.00058	1.63207	1.96091	4.58147	-2.65227	-1.29857	-1.72945	-1.43499	0.945157	-0.759871	3.63585	-1.91266	0.900736	1.25169	1.49129	4.58056	-2.94741	-1.41249	-0.442626	-1.17123	1.10188	-0.481283	1.28792	-2.03123	1.10196	1.84005	2.00264	4.49917	-2.48674	-1.01587	0.596936	-1.10934	-4.898818e+01	-2.820757e+02	-3.310639e+02
27100	2.6808	2.73927	0.521914	1.16539	0.603513	1.81607	0.312067	1.63674	0.765194	1.91684	3.11232	0.437945	0.975477	0.958867	0.621517	0.533347	0.807169	0.0112743	0.182669	0.275248	0.755921	0.450081	-1.67496	1.02187	1.06822	1.59438	4.53381	-2.59289	-0.0131792	-0.491241	-1.91654	0.991197	-0.44629	4.02389	0.126525	0.0651807	0.150845	0.0431899	0.386142	0.121068	0.0655475	0.539615	0.0792969	0.164118	0.159472	2.04232	0.699314	-0.641062	2.72761	-1.43005	0.811993	0.45618	1.65385	4.32179	-2.70198	0.353797	0.34059	-1.74751	1.35703	-0.790969	3.14855	-1.80601	1.15189	0.868696	1.61662	4.36584	-2.43686	0.00237891	-1.90713	-1.56748	0.691003	-0.494477	3.3597	-1.32437	1.08953	1.50481	1.5396	3.84638	-3.02912	0.330454	-0.71803	-1.54771	1.4376	-0.2546	2.29791	-1.58377	0.931688	1.67285	1.45117	4.44845	-2.79671	-0.1318	0.509382	-1.96384	-4.863365e+01	-2.758686e+02	-3.245023e+02
27200	2.7815	2.22521	0.291892	1.35253	0.893475	1.32894	0.329584	2.14929	0.731538	1.77643	3.29574	0.481468	1.10811	0.78625	0.824998	0.473333	0.972773	0.0193971	0.388384	0.403933	0.761048	0.584138	-0.75353	1.11207	1.42286	1.74989	4.43433	-2.42504	-0.871667	-0.395741	-1.64366	0.776326	-1.03783	2.9368	0.157207	0.222011	0.158003	0.063611	0.0514609	0.0467826	0.160502	0.800783	0.0346861	0.0685564	0.0773844	5.00604	0.357852	-0.889308	2.4625	-1.19876	1.15838	0.899938	1.47915	3.92051	-2.38277	-0.520309	0.245531	-1.63221	0.974351	-1.3398	3.01925	-0.199895	0.731032	1.82444	1.58218	4.41544	-2.27951	-1.08292	-1.7457	-1.41223	0.18516	-1.11434	3.61872	-0.732537	0.494374	1.85009	1.62162	4.58818	-2.38063	-1.08435	-0.433377	-1.18003	1.04924	-0.780315	3.40304	-1.46452	0.629762	0.653359	1.7051	4.42066	-2.30763	-0.967039	0.653628	-1.62328	-6.017535e+01	-2.798528e+02	-3.400281e+02
27300	3.12503	3.18382	0.499018	3.23161	0.800656	1.28209	0.295028	1.74403	0.645593	1.8755	3.22124	0.549931	1.02772	0.754606	0.648994	0.586937	0.69996	0.0101552	0.346845	0.461254	1.02362	0.0109737	-1.09411	1.26133	1.88887	1.68288	4.2373	-2.17797	-0.275683	-0.244055	-2.08569	0.397119	-0.887554	2.70862	0.0848497	0.510096	0.206021	0.0360374	0.158794	0.11405	0.0789684	0.411635	0.122185	0.790881	0.535763	2.20713	0.230762	-0.0278038	2.12516	-0.681783	0.946932	2.13682	1.67124	4.25101	-2.80745	-0.0770514	0.334114	-2.78707	0.752246	-0.640489	3.12645	-1.14641	0.0773421	1.39164	1.53724	4.47748	-1.55984	-0.461888	-1.2727	-1.90938	-0.142937	-0.32154	2.53618	-0.744925	1.31021	1.6297	1.65576	3.85715	-2.39698	-0.460484	-0.684131	-1.9606	0.727249	-1.88468	2.99943	-0.878777	0.880244	1.68093	1.6716	4.09035	-2.09194	-0.19836	0.561374	-1.87523	-6.660065e+01	-2.727782e+02	-3.393789e+02
27400	2.6533	2.16305	0.51123	1.33075	0.355259	0.980265	0.146541	1.469	0.852181	2.02177	2.86651	0.252846	1.10175	0.893319	0.866672	0.617325	0.737726	0.0119403	0.237254	0.369765	0.997882	0.0109737	-1.70433	0.409153	2.081	1.52111	4.48454	-1.89516	-0.401113	-0.465296	-0.0252568	0.404129	-0.348033	3.31786	0.145521	0.35367	0.0745576	0.146714	0.0518094	0.100497	0.112374	0.667414	0.085673	0.083548	0.0995314	2.12637	-0.0802927	-0.169724	2.46477	-1.35809	1.24117	1.99308	1.54531	4.37979	-2.01402	-0.276973	0.295204	0.084951	0.588403	-0.662086	3.13153	-1.02535	0.944779	2.36703	1.07901	4.30469	-1.8424	-0.445599	-1.66706	-0.340192	-0.174266	-0.356246	2.22841	-1.53368	0.780936	2.16812	0.838972	4.44586	-2.55829	-0.476724	-0.518407	-0.101396	0.514144	-0.480235	0.978721	-2.4699	0.686494	2.30744	1.57915	4.44566	-1.62939	0.0430374	0.729331	-0.198683	-5.033225e+01	-2.667261e+02	-3.170584e+02
27500	2.26906	1.46466	1.37543	2.0131	0.53077	2.83578	0.787435	1.76602	0.862547	1.12649	3.00127	0.429117	1.11029	0.913479	0.998415	0.449617	0.832738	0.0111256	0.331019	0.523324	1.06221	0.0109737	-1.61469	1.83109	3.5156	2.796	4.50948	-1.66726	0.937471	-1.18995	0.420466	-0.354402	-1.05079	2.35761	0.0951286	0.777401	0.596692	0.0445292	0.107655	0.0589918	0.0662977	1.00713	0.141877	0.174767	0.122735	2.46841	-0.720884	-0.641109	2.85189	-1.70314	1.59538	3.45808	3.17807	4.40884	-1.44292	0.915951	0.279185	0.169407	0.440842	-0.952036	3.37454	-1.9324	1.22573	3.12491	2.91042	4.47279	-1.82915	0.722726	-1.77212	0.32181	-0.454785	-0.946119	3.17247	-1.70799	0.642003	2.967	2.69599	4.59877	-1.84374	0.874028	-0.447827	0.0764905	-0.494746	-0.598635	1.62402	-1.71552	1.32541	2.82188	2.45449	4.42252	-1.78389	1.18782	0.400773	0.394093	-6.128138e+01	-2.922681e+02	-3.535495e+02
27600	2.99095	2.91415	0.508125	1.15455	0.890971	1.4014	0.0780959	1.46347	0.391357	1.8696	1.95101	0.298892	1.1881	0.896068	0.712497	0.595598	0.698198	0.0111268	0.354599	0.348111	1.264	0.0109737	-1.241	1.15329	2.14671	1.30568	4.59519	-1.52726	0.372446	0.243735	1.61112	0.222671	-0.681103	3.1138	0.712469	0.12419	0.0577628	0.208199	0.119617	0.0361868	0.0774683	1.62474	0.0660896	0.306046	0.123048	1.46106	-0.370349	-0.334065	2.80834	-1.91565	1.07369	2.12147	1.78136	4.45401	-1.37477	0.563927	0.361163	1.65559	0.632486	-0.572292	3.13453	-0.465464	0.858739	2.1579	1.21045	4.51277	-1.61447	0.171936	-2.1149	1.83032	-0.397391	-0.615285	3.32489	-0.740332	1.38084	2.25163	0.999141	4.18648	-1.6128	0.458616	-0.59759	1.55603	0.278154	-0.897257	2.03952	-2.27996	0.527085	1.88173	1.43328	4.51256	-1.37352	0.136959	0.851745	1.13092	-5.212168e+01	-2.763564e+02	-3.284781e+02
27700	3.24525	2.26041	0.502863	0.71273	0.660497	1.57136	0.171289	2.17974	0.969557	1.91853	3.27524	0.403173	1.13417	0.680223	0.696707	0.619759	0.721291	0.0107377	0.115811	0.478994	1.04097	0.0109737	-1.35484	0.953616	2.2663	1.76726	4.20106	-1.7391	0.438653	-0.268834	-0.640666	-0.123326	-1.24334	2.9113	0.110507	0.039562	0.144958	0.137677	0.163673	0.0756178	0.224532	0.876362	0.21896	0.613988	0.224619	3.38583	-0.386639	-0.45493	2.84376	-0.964108	0.73895	2.25796	1.72479	4.48994	-1.59246	0.0836292	0.33667	-1.47978	0.617635	-0.672152	3.17232	-0.799128	1.09043	2.01473	2.0477	4.36751	-1.7818	-0.330249	-1.76123	-0.833617	0.0944612	-0.598166	3.27559	-1.01289	1.03374	2.10752	2.20843	4.44727	-1.98996	0.272334	-0.530153	-0.283308	0.25742	-0.325056	2.18156	-1.74739	0.928945	2.04594	1.69927	4.41379	-1.52947	0.375279	0.652566	-0.147696	-6.385581e+01	-2.664871e+02	-3.303429e+02
27800	2.65184	2.81185	0.77911	0.757084	0.611184	1.86067	0.201054	1.5321	0.359791	2.91059	2.49736	0.225586	1.20633	0.672431	0.692331	0.477935	0.758467	0.0145461	0.181212	0.415728	0.831462	0.0109737	-1.76767	0.876855	2.23041	1.89513	4.53571	-1.8374	-0.653195	0.0693399	-0.537541	0.170069	-1.21912	4.22579	0.0576683	0.0346777	0.0262654	0.0656944	0.0336983	0.117778	0.277885	0.400832	0.650069	0.159119	0.151705	1.48819	-0.0446286	-0.780768	3.12821	-2.03477	0.869114	1.97847	2.13251	4.44928	-1.84664	-0.782627	0.352654	-0.28336	0.346201	-0.851384	3.19284	-1.63966	0.715922	2.08297	1.94569	4.59936	-1.59225	-0.254535	-1.55363	-0.652903	0.203621	-0.65633	3.35451	-1.74202	0.829928	2.1371	1.76642	4.60167	-2.05921	-1.18709	-0.573025	-0.822165	-0.191452	-1.19165	2.54914	-1.79752	0.914662	2.13063	1.9066	4.39732	-1.72474	-1.398	0.52129	-0.851175	-4.128524e+01	-2.770668e+02	-3.183520e+02
27900	2.8226	0.784179	1.21682	0.93241	2.39714	1.22572	0.14295	1.96448	1.24036	2.51454	2.42639	0.241084	0.904644	0.743384	1.07727	0.453611	0.977078	0.0105381	0.145342	0.216878	1.03847	0.0150605	-1.96944	0.947346	1.86059	1.87671	4.40699	-1.45572	0.679558	-0.688882	2.15808	0.0217233	-1.05791	4.18583	0.290521	0.0775588	0.0976079	0.0887135	0.0485978	0.0940542	0.0720375	0.356688	0.0851819	0.146441	0.0962521	1.83355	-0.22529	-1.15636	3.5452	-2.31895	0.917	1.80254	2.4867	4.55328	-1.57326	0.613118	0.350262	2.29612	0.19769	-1.03395	3.46589	-1.75291	0.888266	2.07209	2.02815	4.60265	-1.39731	1.08501	-1.8357	1.9211	-0.397786	-0.717164	3.12134	-1.33276	1.23749	1.454	2.01359	4.14093	-2.017	1.39411	-0.616038	2.04425	0.431535	-1.26563	3.51347	-2.1212	0.864208	1.69792	1.64536	4.51395	-1.8306	0.361182	0.702085	2.11368	-4.527043e+01	-2.861217e+02	-3.313921e+02
28000	3.26729	1.34351	0.547929	1.16263	0.551001	2.61777	0.263488	2.22005	0.656296	2.91021	3.05836	0.437055	1.00998	0.726474	0.795463	0.581707	0.703942	0.0104762	0.260565	0.411764	0.656708	0.810056	-1.5861	0.824031	2.01411	1.08628	4.42308	-1.58125	-0.464497	0.399028	0.50134	0.123077	-1.98485	4.55152	0.087163	0.126507	0.0478551	0.123467	0.0806202	0.380343	0.142933	0.473666	0.0766547	0.138249	0.100017	1.58964	-0.591613	-1.28747	3.07224	-1.98011	0.644426	1.73599	1.37701	4.44359	-1.64467	-0.586788	0.480884	0.256728	-0.149342	-1.42988	3.41139	-1.75291	0.931412	1.81742	1.13525	4.60207	-1.43992	-0.721838	-1.66059	0.0473132	-0.093016	-1.35851	4.13302	-1.18837	0.884847	2.04073	1.55034	4.57581	-1.90663	-0.548779	-0.474247	0.442772	0.31457	-1.65372	0.812507	-2.04759	0.585912	2.11607	1.03048	3.77042	-1.7295	-0.135478	0.725252	0.195559	-6.269822e+01	-2.733874e+02	-3.360856e+02
28100	3.28491	1.255	0.397949	0.712341	0.493661	1.03739	0.245625	1.91839	0.687919	1.05781	2.76754	0.474475	1.06479	0.7534	0.544979	0.746517	0.747673	0.0129101	0.140587	0.545552	1.06106	0.576112	-1.25593	1.19575	2.03805	1.89203	4.44038	-1.70151	0.21154	-0.667458	1.75124	-0.700638	-2.20576	4.01728	0.125471	0.0580363	0.198159	0.249757	0.0595843	0.08123	0.0890317	0.635585	0.183916	0.234846	0.145499	1.9994	-0.418561	-2.06632	4.17206	-1.20382	1.25335	1.82574	1.46757	4.38392	-1.82752	-0.158397	0.272385	1.19452	0.280917	-2.20399	4.1236	-1.04632	1.13942	2.99987	1.88456	4.56848	-1.78407	-0.0743258	-1.73749	1.08594	-0.79906	-2.25261	3.84498	-1.2676	1.0193	2.53999	2.38116	4.40168	-2.41775	-0.477574	-0.699406	1.93083	0.158742	-2.75444	4.32204	-1.44826	1.1425	1.46209	1.71499	4.39693	-1.32753	-0.206512	0.62908	1.06357	-6.000113e+01	-2.806182e+02	-3.406193e+02
28200	2.81496	2.12744	0.336768	1.26638	0.687323	0.683485	0.207247	1.77415	0.786344	1.95849	3.09531	0.390289	1.05957	0.868805	0.854558	0.472344	0.763391	0.0154453	0.150609	0.252452	0.641298	0.461173	-2.28113	1.03966	2.34601	0.335468	4.09229	-2.71731	-0.911356	-0.235311	0.317962	0.448303	-1.64002	2.94705	0.103154	0.140032	0.0558796	0.0717568	0.240575	0.467918	0.0626702	1.04786	0.0680749	0.200486	0.105935	4.84457	1.00836	-1.49178	3.48706	-2.45439	0.813285	1.96284	0.0163925	4.58799	-3.20003	-0.81917	0.421126	0.240693	0.587441	-1.44336	3.82007	-2.2483	0.897232	2.50526	0.153117	4.55416	-1.83576	-1.05277	-1.92526	0.513186	-0.233038	-1.44702	1.21938	-2.16967	0.7455	2.32374	0.537414	4.47752	-3.04431	-1.30335	-0.586114	0.0498953	0.759901	-1.52349	3.09518	-2.69057	0.653494	2.01727	0.09587	4.24969	-2.38824	-1.15779	0.642415	0.871222	-5.939463e+01	-2.820532e+02	-3.414478e+02
28300	2.47298	2.0543	0.841393	1.07683	0.666864	1.00214	0.396619	2.03932	0.495408	1.97858	3.03037	0.312928	1.09517	0.745295	0.657241	0.485105	0.803485	0.0101709	0.291213	0.56074	0.907554	0.302394	-3.77228	1.08717	2.54325	1.21583	4.53345	-2.91768	-0.264055	-1.07678	1.3627	0.66869	-0.203726	2.1648	0.110519	0.064452	0.0960464	0.510999	0.030441	0.27812	0.0918466	0.492249	0.0520199	0.199163	0.239935	1.63378	-0.0167775	0.485695	1.58945	-3.29606	1.24617	2.3421	1.34357	4.54284	-2.24929	-0.290541	0.329012	1.39383	0.453861	-0.13458	1.62885	-3.40343	1.04134	2.64888	1.09454	4.57368	-2.54412	-0.307551	-1.81842	1.34874	0.747283	-0.588801	1.93639	-3.55032	0.95281	1.92797	2.18515	4.47794	-2.9906	0.180048	-0.502162	1.45136	1.30505	0.00487039	0.277203	-3.89523	0.848328	2.89201	1.89304	4.51606	-3.26975	-0.377938	0.661852	1.57961	-5.814639e+01	-2.773293e+02	-3.354757e+02
28400	2.83568	1.63353	0.834104	0.711782	0.661169	0.884554	0.377275	2.61559	1.0191	2.42458	3.05462	0.316822	0.978886	0.758233	0.84788	0.726692	0.900144	0.0103429	0.214563	0.284167	0.852129	0.609209	-2.37917	1.02154	2.10503	2.80227	4.46062	-3.12701	-1.51862	-0.223905	1.96883	1.26268	0.237926	1.4408	0.0660261	0.0469499	0.521693	0.0557048	0.0844123	0.0840414	0.050225	0.229719	0.123604	0.133638	0.829384	3.27019	1.09795	0.348282	1.98383	-2.36244	0.826877	1.89624	2.74941	4.52864	-3.29662	-1.34241	0.470546	1.21445	2.16439	0.570094	1.85127	-2.33578	1.13556	2.70021	2.82354	4.34546	-3.02622	-1.63639	-1.99006	1.92189	1.19378	0.538431	2.66267	-2.61903	1.34072	2.92241	2.62185	3.91163	-3.09476	-1.38922	-0.687011	2.25753	1.00744	-0.056305	-1.31096	-2.33285	1.02189	1.96804	2.83886	4.47562	-2.93603	-1.38678	0.494938	1.65757	-5.927949e+01	-2.837962e+02	-3.430757e+02
28500	2.84509	1.3457	0.284994	2.33166	1.16804	0.894117	0.262772	2.11633	0.725626	1.91348	2.9275	0.31197	0.992482	0.74628	0.741206	0.538866	0.736835	0.025065	0.26233	0.308012	0.969048	0.794771	-1.25992	1.22743	2.23232	1.76844	4.54965	-2.57225	-0.116364	0.0859345	-1.0621	0.983504	-0.562634	0.312544	0.499377	0.042048	0.0377137	0.403886	0.0825981	0.166664	0.165666	0.326254	0.608524	0.0635207	0.321532	9.81324	0.826651	0.0309423	2.15037	-0.621261	1.39393	2.27962	3.31426	4.27341	-3.19262	-0.427438	0.262948	0.120403	1.57623	-0.332138	2.04451	-0.623844	1.00791	1.97991	2.11095	4.39533	-3.09429	0.14665	-1.69657	-3.02265	0.745249	-0.582433	3.14768	-1.38538	1.13756	2.17343	0.947166	4.46506	-3.07571	-0.689193	-0.652967	-1.38793	0.9654	-0.273482	0.0190043	-2.99151	0.966657	2.2841	1.35446	4.39687	-2.4344	-0.302854	0.645356	0.0543405	-8.658827e+01	-2.766837e+02	-3.632719e+02
28600	2.81737	2.35556	0.639291	1.23203	0.713695	1.06978	0.228114	2.36043	0.634059	2.16709	2.52409	0.37325	0.992524	0.865725	0.61687	0.42105	0.685001	0.0100454	0.338732	0.37661	1.03346	0.638421	-1.12839	0.841795	1.66672	0.814954	4.36887	-3.05256	-0.120335	-0.741771	-0.682547	0.839268	0.35491	3.5945	0.85086	0.0246621	0.276939	0.271963	0.0439341	0.134609	0.0536565	1.63594	0.148638	0.146863	0.162948	3.87434	1.07158	-0.00264554	1.86479	-1.33154	0.615561	2.15497	1.62609	4.56186	-3.29633	-0.102344	0.48107	-1.09455	0.92541	0.544789	1.80481	-0.702399	0.904177	1.95784	1.36426	4.55369	-2.09511	-0.0638614	-1.65932	-0.334495	0.863999	-0.0463083	2.38942	-0.283963	0.887865	1.47807	0.589528	4.42155	-3.50245	0.220541	-0.450896	-0.527814	0.818424	0.180087	1.36745	-0.890323	0.910483	2.25375	0.973354	4.51107	-2.73338	-0.000907344	0.626038	-1.12619	-7.069637e+01	-2.734257e+02	-3.441221e+02
28700	2.64866	2.64366	0.649119	1.34109	0.784017	2.33826	0.139979	1.68437	0.885558	2.41599	3.05717	0.401417	1.12114	0.899737	1.00402	0.52892	0.901764	0.0125385	0.56911	0.439284	0.84361	1.05241	-1.12132	1.30381	2.23416	-0.273917	4.56657	-3.42678	-0.502448	-0.600495	-0.542285	0.542885	-0.376845	1.82232	0.135395	0.0637754	0.0302348	0.237457	0.0443809	0.133597	0.0436795	0.605963	0.0703224	0.153524	0.51049	2.04408	1.18999	-0.251409	2.0622	-1.38981	1.11438	2.34632	-0.0527522	4.53575	-3.46804	-0.302595	0.238686	-0.598104	1.09594	-0.483095	1.08126	-0.816944	1.07565	2.43542	0.520798	4.32081	-2.98567	-0.598233	-1.94116	-0.315704	0.226556	0.0218215	1.21098	-0.794718	1.45232	2.10345	0.122707	4.39864	-3.47268	-0.456574	-0.791309	-0.566943	0.936096	0.855941	0.724034	-1.2747	0.969353	2.04466	-0.626976	4.58855	-3.68088	-0.750136	0.487717	-0.832406	-5.512796e+01	-2.881548e+02	-3.432828e+02
28800	2.7051	2.75206	0.577296	0.564819	0.436784	1.96597	0.210552	1.55828	0.534783	1.12227	3.0276	0.30216	1.06142	0.739881	0.572379	0.550816	0.853893	0.0104708	0.346627	0.419575	1.09613	0.0127644	-0.956002	1.03025	2.29006	1.52495	4.50059	-3.28374	-0.783243	0.186151	-0.630187	1.27119	1.58174	0.586799	0.219095	0.0280364	0.15024	0.0624539	0.0635575	0.117521	0.0422073	0.493673	0.046437	0.108796	0.100941	1.85766	1.3265	1.27708	1.12129	-0.982859	0.902104	2.30689	1.88029	4.50693	-3.40642	-0.716405	0.421784	-0.851013	1.7549	1.37144	1.02118	-1.13084	0.651311	2.24436	1.39939	4.49079	-2.95766	-0.895723	-1.61609	-0.509017	1.05988	1.54485	1.16181	-1.12674	1.05635	2.2401	1.88851	4.21162	-3.00472	-0.327825	-0.499952	-0.211402	1.4675	1.73331	1.28686	-1.79948	0.849827	2.2321	1.56453	4.49854	-2.9758	-0.422465	0.695351	-0.876604	-4.251523e+01	-2.704988e+02	-3.130140e+02
